id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri
1709,no_match,nonfood-reject,עמק המטבח,"באר שבע, Israel",31.2457442,34.7925181,ChIJc0MtPiRlAhURTb2mBjrYFVQ,המטבח,"עופר גרנד קניון, David Tuviyahu Ave 125, Beersheba, Israel",31.2499158,34.7722841,1.000,1979,OPERATIONAL,nonfood,furniture_store,furniture_store;home_improvement_store;home_goods_store;store;point_of_interest;establishment,054-700-1664,4.4,17,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 9:00 AM – 2:30 PM | Saturday: 6:00 – 11:00 PM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJc0MtPiRlAhURTb2mBjrYFVQ/photos/AaVGc3mwewXp4jo7t3XdSPHDqpCzLSOU1Tbm6cveqgHAgQpDwleOreNicKSm16b9H72PqFat724LVL-GzVYv7VHjC0jQhua0ZhT4FJ0ZXB6bnOOFAknYw8RJQX1-vvRlORRfSyBzGiySD80NjUNkKuMVOQPlBi99AwqREex9YSf8erWeLne1Lhwh0ctGmzDY-SniJap0yJeqT4ap_Vd-c0PWMkPA7v30fcT1PMRBQWBUcsNR8IV8Yc6IknN18N81SnlI5f7lGz_HTtyoABPyPR9bfM_lXdSFa-fqucexdhOO512sFffyxmgzrNkHOvniz7mFJfaF6OweItBSwcHXjSKYr5vzWvOB_j9kC4PL7dD2VRrkJP7sOj5moyxH2q95c4wd7v9Q1JAPAc-h8P33UTredBal_UnSd_kwOxMKsxUrIZ8,Jonathan Aber,,,,https://maps.google.com/?cid=6058986617428163917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1710,verified,llm,אורן משי,"יעקב כהן 3, באר שבע, Israel",30.9924471,34.9354612,ChIJK453YUJmAhURnFdX9IrmFfY,Oren Meshi Bakery,"Ya'akov Cohen St 3, Be'er Sheva, Israel",31.2529255,34.7972964,0.833,31810,OPERATIONAL,food,bakery,bakery;cafe;food_store;store;food;point_of_interest;establishment,08-672-7171,4.4,1032,Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 2:30 PM | Saturday: Closed | Sunday: 6:00 AM – 9:00 PM,yes,places/ChIJK453YUJmAhURnFdX9IrmFfY/photos/AaVGc3nbXh1H7FWHGM1x2Dz6HghNT6gHIUCfJmw1gCaiagsRTEXz1g9XoMEz37LfTpuy-zqzRRrlpWt4DHTooiBF9neu9xVFTJOoIiNvJk3YuXoRg9bcsQlhjP_5kZSgrDntuoFXIBKTetzEC2mXYhUQMmV-lmQaRyedhjBWPbbAZbqQGZY4CxA6b8xc97JGMOqC-XWANO-n0kYt0ruE4voW0C006GKCHvB09I8VvnEc_aQINTDfurwo3NGKkSrpzfxdtTaXDLJhgglYsVhW9PrRoCuLg3JiIrgrBi6NA-Jw20YqOx_qLsdnphxI0J362TzG9fAydx8y3oDTURGloYlDbncMkjgPBOPTn_fb1A9twd4u49SzOK9ZSbK3dS4OkoRM5HPdqm2sBjyFnhYzMYxOUqJ340-JxNazwzE8HO_-hhU,Benny Paz,yes,0.95,"Name matches (אורן משי = Oren Meshi), street and house number identical (Ya'akov Cohen 3), city matches (Be'er Sheva). Large distance metric appears to be a data error; addresses are otherwise precise matches.",https://maps.google.com/?cid=17732332592320436124&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1711,no_match,rule,גוטאיה,"ככר העצמאות 1250, אשקלון, Israel",31.6653191,34.565044,ChIJYxEjCj-cAhURX4T20U8qluY,Ha-Atsma'ut Street,"Ha-Atsma'ut St, Ashkelon, Israel",31.6766712,34.5731513,0.111,1477,,other,,route,,,,,no,,,,,,https://maps.google.com/?cid=16615514397543400543&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1712,no_match,llm-no,יוזו סושי,"דימונה, Israel",31.0686612,35.0366482,ChIJHXnoKflHAhURroo-uUFL-Yo,Sushi House Dimona,"Peretz Center Mall, Dimona, Israel",31.0601072,35.0203208,0.083,1823,OPERATIONAL,food,asian_restaurant,asian_restaurant;restaurant;food;point_of_interest;establishment,077-506-9224,4,286,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: 8:30 – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJHXnoKflHAhURroo-uUFL-Yo/photos/AaVGc3nUygklTl0zgI3cEPexqKYpEUxT3gZscG2TkJ6sRVEuNy60K9ntx_-cq12mV11t2DMivuVlSU8kIT26369JMygPuHSZWBwzc595filuEqD8121qavOUsWvmvWdcgwkIR3JOqy21fDbprENB-6YezSaja20Q-53DRm28msddbA8WfaTAN9ceJm_A53gBEi9zijO3ht1THjlnYDuDWwYxbSE7OGeKC8WMfZUUQ0Xg0k_S9wIsfJZr-Q-OQUTHD-o2597DNbZfooNGeIGVxHyNMiDhqf3KOPZpwPbGVhZ47oyeig9SafQ1oOn68KpN9DvWd7ZfuacvBO8oqslvtRqwZwVy73UP_D5rC05d3LMPpTlf_MvCahAwrzcc0WvG7ZIYx6QJvkfVIbelJKYHhFYqZbE87T80KN2f_GihlcdNds3Il3Bb,סושי האוס - Sushi House,no,0.85,"Different business names: 'יוזו סושי' (Yuzu Sushi) vs 'Sushi House Dimona'. While both are sushi restaurants in Dimona, the names are distinct (not translations/transliterations of each other). Large distance (1823m) and different locations (Peretz Center Mall vs unspecified) further support they are different establishments.",https://maps.google.com/?cid=10014117992087849646&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1713,verified,llm,איסטנבול,"רמז דוד 28, אשקלון, Israel",31.6687851,34.5844143,ChIJLYfD63OcAhURIxx14IiBU-I,Steakhouse Istanbul,"David Remez St 28, Ashkelon, Israel",31.6662418,34.5845426,0.400,283,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-672-8481,4.3,422,Monday: 12:00 – 7:30 PM | Tuesday: 12:00 – 7:30 PM | Wednesday: 12:00 – 7:30 PM | Thursday: 12:00 – 7:30 PM | Friday: 12:00 – 7:30 PM | Saturday: Closed | Sunday: 12:00 – 7:30 PM,yes,places/ChIJLYfD63OcAhURIxx14IiBU-I/photos/AaVGc3mqdb2lmqTkR-FrUxdBdkrYluFezsSNywrc19mNyVUJwnC47DnrnHLgtNgJ4mSuyXj0MyASmixL9SPjVlwN317VnoJWH_Yc6RcqmFli0I9ZHgU9-aLLd8H2qQbogVgclBwVfu9gbVfDhZwhhp6alRoLcl5o4YLYDp_m2_HmZvGQG2OJwetcD5hrvBz47Z7MFsk8S8-56DWIWRdL2-xLsKjrTEd9ZLbd6nxTTBxhuO3-woP5G9comym09POdNmqHlvmjKmURfXmpzDKMm5VjjDbYWYJs6MG9q9Et0qIhCMzMTPUmuidNR6_9A-biYRS5YZtsMonqMDm3oE4yku0MwgYWQGtXW0nU1Gwy86i-dBdF8mE9SyomWYLC5j0nSwE4541t-JbZPkxpte4JkpyvgIKXInKluFrvsMaA62aXgn41FrU,סטקיית איסטנבול,yes,0.95,"Unique name 'Istanbul' matches 'Steakhouse Istanbul'. Street and house number (David Remez 28, Ashkelon) align perfectly. 283m distance is likely GPS variance, not indicative of different businesses given exact address match.",https://maps.google.com/?cid=16308521100520004643&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1714,uncertain,llm-uncertain,קפה גן סיפור,"שד' משה דיין 4, אשדוד, Israel",31.7970773,34.6335989,ChIJQWCC0JmjAhURnwWfkZmQrp4,Story Garden Cafe,"Mafkura St 1, Ashdod, Israel",31.797441000000003,34.633688,0.083,41,OPERATIONAL,food,cafe,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,072-336-0999,4.4,1911,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 1:00 PM | Saturday: 7:00 PM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,yes,places/ChIJQWCC0JmjAhURnwWfkZmQrp4/photos/AaVGc3mwUqgzaDFIJLyp9UDMh7wLxs3fBZZIksu6pzEcLME4MlvUY3HWEykBdoUM6IgCxDHtyDI6FyMypGzLCCDimZmimV-4d3iazzJFGp4rpd6MvFAeG4LQ9eGTSKq56N5PXZqfyxt9WGpgmxEwXLcIv2rUnDYXPP5Fgg1QnxqScNxnN94SCRc_qr8sQe-bzPIFp7DgnD_OcgoteNwWqsui-nGSvF6oCU0ucSqVyBHSsuye7q7Hxgth29b4CwSbf7Ol92hJpQNB18n6jcr8eblokZTzr-zOpfk-fHEA_0nei9po13E-1xkwbMNLENiqoXO_0xAxKqPssi3AlH7qH0TA-3EMvIb3XT0bIkom8lH02MEjADGVUcMA4FueV4y_g0f1t4w0mRv_-FBzlrqoSOnHBSsIn3Wiyw2qEcD4qnS4h8VE2g,קפה גן סיפור אשדוד,uncertain,0.55,"Name matches perfectly (קפה גן סיפור = Story Garden Cafe), both in Ashdod, but streets differ significantly (Moshe Dayan St vs Mafkura St) with only 41m distance. Could be same business with address discrepancy, or different locations. Requires verification.",https://maps.google.com/?cid=11434235493187782047&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1715,flagged,llm-no,מסעדת העוטף,"ישע, Israel",31.246415,34.4032541,ChIJkR0fTgCN_RQRgQwXH_fDPp4,פיצת העוטף,"מרווה, Mivtahim, Israel",31.240845099999998,34.4077257,1.000,751,OPERATIONAL,food,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,,1,1,,no,,,no,0.85,"Different cities (Isha vs Mivtahim, 751m apart) and different business types (restaurant vs pizza place). While 'העוטף' name is unique and shared, the significant geographic separation and different business focus suggest these are different establishments.",https://maps.google.com/?cid=11402766772694617217&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1716,verified,llm,פיצה פצץ,"מבצע יואב 49, קניון אביה, באר שבע, Israel",31.2614008,34.7801727,ChIJUR5Vm3lmAhUR6PlzAQWBFM0,פיצה פצץ - בקניון אביה,"קניון אביה 49, Mivtsa Yoav St, Be'er Sheva, Israel",31.263459599999997,34.7789064,1.000,259,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;pizza_delivery;meal_takeaway;meal_delivery;food_delivery;restaurant;food;point_of_interest;establishment,053-809-2997,4,141,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 12:00 – 3:00 PM | Saturday: 7:00 PM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJUR5Vm3lmAhUR6PlzAQWBFM0/photos/AaVGc3kNiOHhMQZB9lD6uyqX8dxl_aanh97ecaWIHPySjrtE0ZrthEiupwAP9k2L8Ka3j5exNYI5vjTTzq2R66oo2xuwg0yIXs0V-rigODMw8wf5aXPzse_b2aTs8X-6TNIgDu-CSz-xLgG69XVzykLtZxw-aRrxyBejYk-R0c6us84-YP30YXXS6z8Ul0W2pSIH4_2bGuccHz6RLCDNUeW7Ajsfd9cYFayuAM1iTWeCyPJv5nbkCbC6KvM7rsDU226FU6WkgqUMD_qDCmrSwK1bJt3fZMAT7PXXbk5jOgdkw_FbOSio7H8SRLvFbnkW23EA_a0bYPvLrbeKQdYFBldTkb5lDZLtSPf9Gzq1W_TEYQfLumOUjfqbyEnV_WoR2-FmTecsahNp3Q7b1OUv1vIa8ke9XjwYcBBbHGsOY08K1Mw,פיצה פצץ - בקניון אביה,yes,0.95,"Identical unique business name 'פיצה פצץ'. Both located in קניון אביה (Kanyon Abia shopping mall) on the same street (מבצע יואב/Mivtsa Yoav) in Be'er Sheva. The 259m distance is within acceptable range for mall locations where exact coordinates may vary. Address references match (house number 49 in both, mall identifier in both).",https://maps.google.com/?cid=14777578135808637416&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1717,verified,llm,קבב התקווה,"צה""ל 2, אשקלון, Israel",31.6636873,34.5927848,ChIJYzgg7XGcAhURDSIZT0QioBY,Kebab Hope,"Tsahal St 2, Ashkelon, Israel",31.6652459,34.5870953,0.444,566,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,052-300-3501,4.7,218,Monday: 10:30 AM – 10:00 PM | Tuesday: 10:30 AM – 10:00 PM | Wednesday: 10:30 AM – 10:00 PM | Thursday: 10:30 AM – 10:00 PM | Friday: 11:00 AM – 2:00 PM | Saturday: 6:00 PM – 1:00 AM | Sunday: 10:00 AM – 12:00 AM,yes,places/ChIJYzgg7XGcAhURDSIZT0QioBY/photos/AaVGc3k5lfQXFCyiJtH797wQaLiGefCsTeiNswnGcVQaHYpFJ0M3kceL9dqGdMZGrIEqNAzXDJlFLLAIHsJ44CpC8LRLR8AjY4tcVKJeUnR4ATPMfAH1_Z_ibrMEJ1Mwqhz420s6hGK1OhWlVnm-ZZQnzJV_LYcgDsnJI8TxOdGH4s1ztQhmD1zCPKHEsWLXSWjGktdTeDTjo1OFySKveK5x2emWGZbgecHXTNv8avRr9SIMUin0Nj3XlHSn8eFLkHhmGoP742E7-RkxSsOtF3Amje3YVDdz-oMiOfs8gpbRLl6I1uJPajmWu85kVTvFFt5YIO4hng_rlig9cOFr2ahpIAmFxzoTylART5uQWeOWb9LLQUbucy5Lzu6rcnQpN2ZdtZ84QUfW1g3hGthK2dalAoGH4VVcHfEXWrNzjTLOmNvl3w,Shimon Zaken,yes,0.95,"Name matches (קבב התקווה = Kebab Hope), street and house number align (צה""ל 2 = Tsahal St 2, Ashkelon). Distance of 566m likely due to GPS inaccuracy; address details are clear match.",https://maps.google.com/?cid=1630340741888287245&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1718,no_match,rule,תאבולה,"חן 32, ערד, Israel",31.255965,35.2067056,EhdIZW4gU3QgMzIsIEFyYWQsIElzcmFlbCIwEi4KFAoSCRMpXvVVVQIVEQbzc2PPeTWJECAqFAoSCc0fVvhVVQIVEamR45VXpijt,Hen St 32,"Hen St 32, Arad, Israel",31.257377699999996,35.2104612,0.000,390,,other,,street_address,,,,,no,,,,,,"https://maps.google.com/?q=Hen+St+32,+Arad,+Israel&ftid=0x15025555f55e2913:0x85fc4f25754fadc6&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
1719,verified,regular,ארלין- פיצה וגלידה- אילת,"הסתת 18, ביג אילת, Israel",29.5681332,34.9583704,ChIJJYxk8wRuABURbIXMiTKJwZE,ארלין,"Ha-Satat St 18, Eilat, Israel",29.5668394,34.9592502,1.000,167,OPERATIONAL,food,italian_restaurant,italian_restaurant;pizza_delivery;ice_cream_shop;meal_delivery;food_delivery;dessert_shop;confectionery;food_store;store;restaurant;food;point_of_interest;establishment,074-736-6214,4,152,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 9:30 AM – 3:30 PM | Saturday: 6:30 – 11:00 PM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJJYxk8wRuABURbIXMiTKJwZE/photos/AaVGc3mSZKA1YVChcm7JyatE2XeMXIRYUEEEweCafrqF9XTDMAANxlNCXV-e86FEAtyu-tb4V33OpJpKHUEWRH3Dv3QUcsALJ0RBQRdSMfaRdLjL0Dcsa13CAEiIa5z4zKMk4MVm-coKKbLtENXj9wYPmVVgzPmbu0Zmmbw6u3ZhEj_paxrnPhoiWAHUSkLyuyhTl9jtfjuiEJdZDNfJ3z79G3YR0a6hvArKXqTpLsHWwLwlWEF9TVjtx0wTwHPcamBXzsYWDNNprzR4QEXUK_QOq7TI39H7xsEdCQhQ8OZcXrVn9zuzdD_Kyyw6HQZ8-IsMrL2g2P1m6xRayModrq_37DaPT1ija-G-2Gfk9lsL14XpiRJA98d_a23SKSD7QTbN2VjZ8j8VGj_NFd5MddjRFB-KHRySElM3Lzl1dMsU4FO61w,liad ohana,,,,https://maps.google.com/?cid=10502826656157959532&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1720,verified,address-first,תחנת לחם,"דרך הדרום 20, קריית גת, Israel",31.6093998,34.7711983,ChIJXeWGf_yTAhURuzh2Bhiz2S0,תחנת לחם,"Derekh ha-Darom 20, Kiryat Gat, Israel",31.6057407,34.7772321,1.000,701,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,08-615-1070,3.5,51,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 8:00 AM – 11:00 PM,yes,places/ChIJXeWGf_yTAhURuzh2Bhiz2S0/photos/AaVGc3lrIELRQvDK3_iBBlVukc256zkaax0A8OkR0zAZ84BQAj-I8g2R2pxahCvDGsstaLGzjmLpoaSB0F88v2oSIGM0xA3PwkNcu1yjnGCRhBXRco6S8fCeb9BUPFEUj86PftwBCQBJ9Vd5jwzm1VCeQ0LlCJoe1wdS3K8LTR9m2b7PQzHMoOHfJbHJTt8mefrbvdy99U886c_UTt59BD-4csNb5nmYnYBHPKaOb9_XHXxC0IYmey3xeq3qC2uekdDc1wA7D-AUWYbHyrNI6QGHiBPr2vs7qEteuPIrHydCMq2U_tVSQqbUzVtIb1gxxLTJ590aIYqDrNbm9h6o5drMjyT6bVnO4FnJHUOnp_UjeUuDnseTYx4n4tL61JhagkuGvpa4yuvQrIOb1PIZfKGztoZxW6qs7OrF5k_cm7eqEa_3mg,אוריה אסולין,,,,https://maps.google.com/?cid=3303868717421967547&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1721,verified,address-first,פיצה עדן,"יוהנסבורג 49, אשקלון, Israel",31.6653191,34.565044,ChIJebof0D6cAhUR9b-UYgodgvk,פיצה עדן,"Johannesburg St 49, Ashkelon, Israel",31.679921,34.57004,1.000,1691,OPERATIONAL,food,italian_restaurant,italian_restaurant;pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;restaurant;food;point_of_interest;establishment,08-671-0195,4.1,441,"Monday: 1:00 PM – 1:00 AM | Tuesday: 1:00 PM – 1:00 AM | Wednesday: 1:00 PM – 1:00 AM | Thursday: 1:00 PM – 1:00 AM | Friday: Closed | Saturday: 12:00 – 1:00 AM, 6:00 PM – 1:00 AM | Sunday: 1:00 PM – 1:00 AM",yes,places/ChIJebof0D6cAhUR9b-UYgodgvk/photos/AaVGc3kB8pzacinECdDBV8cjypfd5O92a5sZOyf1JQvx9a3OgFYr_ZZZC9IKyvvn9ix1jejAFkSmDOVtaE0LtCDJXk1r-4K7_ue0ny8yHY8Tz9Y1FOiGXnwGWYSbfnuC_agI3_jTQAd5Wj77cxoczjT-SvgCI0XzO49b2lGx4lgIRpOMEhiudob5uSAnCA-omYjPMKA4E8Xz3tpRlQEDpLaJtnbYtRLOctRTPrCAf252fvLb-J0PYC-KUsTw9wlH-GI2YG9L1o16ip6iyMx4YNrksFABjCFBlPCsobXYtYSdk-r2hD4kuZ6Xxknvd5_ZzLTDC9R9LGWP_H5kESezvK97CgNrWeCZryE2h1xq5nWJqtq6bi6E4uMW2H-PSvttAYdGN8RHmZdoVNeNaI8cSiKSE4gUYw_voqOWNgR_Kzzpp8eNuw,פיצה עדן,,,,https://maps.google.com/?cid=17978964592857235445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1722,flagged,rule,חצ׳אפורי פלוס,"מונטיפיורי 3, אשקלון, Israel",31.6820428,34.5739788,ChIJRZxr1bWdAhURvtJA_5lDuDk,חצ'פורי פלוס,"Sderot Montefiore 3, Ashkelon, Israel",31.681860300000004,34.574391299999995,1.000,44,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,08-992-6977,4.3,37,,yes,places/ChIJRZxr1bWdAhURvtJA_5lDuDk/photos/AaVGc3nAAcPUZqT5_cXyfHQF3h5t1Uy0HNjjd1-VBKk9SD6OWzT60yikbVNfz9xohCmm2Uf4upzTkA4Wtkh7RalgYTg8bgnXVMHHvi1zbR5fMMTIzsWU8Uv7KZrjdfVXwxWs3cRHboIbXR6IJBABj1YJMDVWFVdCR2cuSOXu42zbk71YIgDXMeJpqj25J7NtXjmCd6pVvLlPLwg48ueRRKJ-mMswiMsWtiftiXWoqoqcDypYfK8YmXag5vcvp7aBMxpyFBQVcTNPs0evdViGVukuj16qFLy4BYTkwkBUaKJY9ZJ6M45dObO--aFOZc6pYHSEIbzhbtG2FR3Ahrb0zPsNOOjmsI4GKRLTfG1XqtdVHO55BYKkGbAsBj8uNLHc28QLbPyLG0j5ksi571NsswHpwusP2Gxj-l_5tjU_dISKt0YYLQ,zilpa sapir,,,,https://maps.google.com/?cid=4159148584568148670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1724,verified,regular,כפות תמרים,"אילות, Israel",29.5812438,34.962663,ChIJf8cFFm1uABURM0K4V9q_sdw,"כפות תמרים, קייטרינג ואירועים - Capot Tmarim","Eilot, 8880500, Israel",29.581602300000004,34.963538,1.000,94,OPERATIONAL,food,catering_service,catering_service;food_delivery;service;restaurant;food;point_of_interest;establishment,054-587-5049,4.4,701,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,yes,places/ChIJf8cFFm1uABURM0K4V9q_sdw/photos/AaVGc3mMJ4zSLPcUJ1X2dKxRtCPSeUeul6yJigBuTh8w0AGSfGLkesHPoR5aRgd7R1QuHgKomDe5z2aMA7jbOZeHDn_nNkaKp6cX2exHwtTxFOb3Kjhqf9DYo4Fhhh1OWBv1lxIoV_lPjl0-TsqPdXq7FDl_ptDJs9JL3lyR2j8bjyTxkIoYuX6gH-l1Roxh231tpwYrqjVAWYOBvdagOoZxm2FTP4aaA7CxhznS62-Z199oNNBGbQCfcaPGkWAGZxbC4k0jvLNFs0kqUCEbj7EjBgHZ-Id2U-fmkkYg3VEHSwvE_ggnCLmZ0OGVqguNuhePSDhHOiXAen98qYRcmE0Go4sWyLBBuUF8hakDRrxg8vkxUkfiaRMaWlrjGPDMh0yqiy7BP8-Erz4TNlaeDENI6EtJ7OVlkUfgEYlb91eVOl1CoQ,"כפות תמרים, קייטרינג ואירועים - Capot Tmarim",,,,https://maps.google.com/?cid=15902702703717401139&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1725,flagged,llm-no,בוס בורגר,"הרצל 36, שדרות, Israel",31.5232537,34.5916878,ChIJEVjt5VWBAhUReHP97aFXhgo,בורגרס בר | BurgersBar | שדרות כשר,"Ha-Histadrut St 10, Sderot, Israel",31.5253114,34.591754,0.316,229,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;meal_delivery;food_delivery;american_restaurant;restaurant;food;point_of_interest;establishment,079-591-2242,4.8,171,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 12:00 AM | Friday: Closed | Saturday: 6:30 PM – 12:00 AM | Sunday: 11:30 AM – 11:00 PM,yes,places/ChIJEVjt5VWBAhUReHP97aFXhgo/photos/AaVGc3mf_zFp4BGGVR_GiOrlZl0VvUb3735MF0LFQbC7faMb4Tmo1b9IsIZntQbHHPPEQE1PlaxAfwawvxfhbrQEKES_LQ6910kmF9s0TwY-Aa1FMRfVITIzMjJz9TJytWhFocKZ-W0QLwVE9LN6gyFRzlxeLC5OIt8u5sAi_5VyXdYDvkvylf8qPdnCdX36VNup2pojWXf_8Sjmnbgze--Zq-dY1eVVDCS0B7DGUjimhtWn9r-nYHJb6QuwmX6mItI1bMZQtb7xTYnoZjKPseuMmkfO68JDfptLasRve2msVbOsWXGWJip2jUXa9ZRLf_GjN_1zMZ-ol2-Ji3IUgYKMLH6Ajl_jvxG3zqRQgklN8RirnZ_LJtDooktQ5h7xnKVVniqUCtMlOvq6pISMzfN8SNeyGT5IFcDGlJz_fPga2q0GGPESbYWpH3Mb9LrncOZS,Burgers Bar בורגרס בר | המבורגר כשר שדרות,no,0.85,"Different names (בוס בורגר vs בורגרס בר/BurgersBar), different streets (Herzl St 36 vs Ha-Histadrut St 10), and 229m distance apart. These appear to be two separate burger establishments in Sderot.",https://maps.google.com/?cid=758389940252668792&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
