id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
1546,no_match,rule,מיקספורט,David Remez St 19,0.000,255,,other,,,,no,"רמז דוד 19, אשקלון, Israel","David Remez St 19, Ashkelon, Israel",,,,https://maps.google.com/?cid=8043347953244787760&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1547,verified,regular,בוטיק הפיצה,"בוטיק הפיתה סניף רובע י""ג",0.583,71,OPERATIONAL,food,bakery,08-956-1000,4.5,yes,"המלך דוד 20, אשדוד, Israel","David HaMelech St 20, Ashdod, Israel",,,,https://maps.google.com/?cid=10113981586263337717&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1549,verified,llm,שווארמה האחים,פלאפל ושווארמה הירוק השלום 48,0.455,1529,OPERATIONAL,food,fast_food_restaurant,08-699-5597,4.3,yes,"דרך השלום 48, באר שבע, Israel","Derech HaShalom 48, Beersheba, Israel",yes,0.92,"Exact street address match (Derech HaShalom 48, Beersheba). Both are food businesses (shawarma/falafel). Large distance discrepancy (1529m) is likely GPS error in one listing. Names both reference shawarma at same address, suggesting same physical location with different naming.",https://maps.google.com/?cid=18238043401727901570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1550,no_match,llm-no,אלוף הפלאפל והפול,הפלאפל של שרון,0.538,679,OPERATIONAL,food,restaurant,08-855-5577,4.6,yes,"הרצל 12, אשקלון, Israel","Berl Katsnelson St 13, Ashkelon, Israel",no,0.95,"Different business names (אלוף הפלאפל והפול vs הפלאפל של שרון), different streets (Herzel St vs Berl Katsnelson St), 679m apart. These are clearly two separate falafel businesses in Ashkelon.",https://maps.google.com/?cid=15634908218724667986&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1551,flagged,rule,איזאקאיה,איזאקאיה,1.000,1817,CLOSED_PERMANENTLY,food,restaurant,,,no,"הרצל 29, באר שבע, Israel","Herzl Rosenblum St 29, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=5813081974301361101&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1552,verified,regular,ניחוחות הטעם,קייטרינג ניחוחות הטעם,1.000,79,OPERATIONAL,food,catering_service,050-425-5152,5,yes,"תלמי ביל""ו, Israel","Talmei Bilu, Israel",,,,https://maps.google.com/?cid=1691613478469665550&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1553,verified,llm,שווראמה כחלון,שווארמה כחלון,1.000,528,OPERATIONAL,food,gyro_restaurant,050-524-2110,4.4,yes,"יוסף סמלו, נתיבות, Israel","Yosef Samelo St 3, Netivot, Israel",yes,0.95,"Same unique business name (שווראמה כחלון / שווארמה כחלון - minor Hebrew spelling variation), same street (יוסף סמלו / Yosef Samelo), same city (Netivot). Distance of 528m likely due to coordinate imprecision in our database; house number 3 is specific detail supporting match.",https://maps.google.com/?cid=9275810656600926287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1554,verified,llm,התימני השווארמה והפלאפל,The Yemeni Shawarma and Tortilla,0.444,147,OPERATIONAL,food,restaurant,08-623-1344,3.6,yes,"גרשון שופמן 17, באר שבע, Israel","Gershon Shofman St 17, Be'er Sheva, Israel",yes,0.95,"Perfect address match (Gershon Shofman 17, Be'er Sheva). Hebrew name 'התימני השווארמה והפלאפל' translates to 'The Yemeni Shawarma and [Falafel/Tortilla]'. Minor distance variance (147m) is acceptable given common coordinate errors. Unique name and exact street+number match confirm same business.",https://maps.google.com/?cid=14182058247143368208&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1555,verified,regular,בית העגל,מסעדת בית העגל בוואן פלזה ב״ש,1.000,24,OPERATIONAL,food,restaurant,08-625-8181,4,yes,"שד' יצחק רגר 2, קניון הנגב, Israel","Yitshak Nafha St 25, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=65763440603395011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1556,verified,llm,פוקצ'ה,Fucaccia,0.000,146,OPERATIONAL,food,italian_restaurant,08-941-4153,4.6,yes,"אנפה 1, אילת, Israel","Anafa St 1, Eilat, Israel",yes,0.95,"Street (Anafa/אנפה) and house number (1) match perfectly. 'פוקצ'ה' (Poktzah) is Hebrew transliteration of 'Focaccia'/'Fucaccia' (Italian bread). 146m distance likely reflects coordinate imprecision, not different businesses. Unique name + address alignment = same place.",https://maps.google.com/?cid=8717731483869629437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1557,verified,address-first,רוקפור,מסעדת רוקפור דימונה,1.000,1215,OPERATIONAL,food,restaurant,08-657-2010,4.4,yes,"הפועלים 5, דימונה, Israel","HaPo'alim St 5, Dimona, Israel",,,,https://maps.google.com/?cid=11031185066830382038&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1558,verified,llm,בליקר בייקרי,Bleecker Bakery,0.800,1018,OPERATIONAL,food,cafe,050-339-5999,3.9,yes,"שד' דוד טוביהו 125, באר שבע, Israel","עופר גראנד קניון באר שבע, David Tuviyahu Ave 125, Be'er Sheva, Israel",yes,0.95,"Name matches (בליקר/Bleecker - transliteration), street and house number identical (David Tuviyahu Ave 125, Be'er Sheva), both food businesses. Large distance (1018m) likely due to coordinate imprecision or mall location reference, but address details align clearly.",https://maps.google.com/?cid=4732194612424020620&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1559,verified,regular,פלאפל מיטל,פלאפל אסולין מיטל- סניף הרכבת,1.000,128,OPERATIONAL,food,restaurant,08-665-4485,3.8,yes,"יצחק בן צבי 1, תחנה מרכזית באר שבע, Israel","Yitshak Ben Zvi St 1, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=3575526152872181331&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1560,verified,address-first,בליקר בייקרי,בליקר בייקרי קריית גת,1.000,770,OPERATIONAL,food,coffee_shop,08-680-6969,3.8,yes,"דרך הדרום 20, קריית גת, Israel","Derekh ha-Darom 20, Kiryat Gat, Israel",,,,https://maps.google.com/?cid=13962286078886449616&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1562,verified,regular,לוטי רול,Loti-Roll,0.667,30,OPERATIONAL,food,asian_restaurant,08-637-8080,4.6,yes,"בני ישראל 6, אילת, Israel","Bnei Yisra'el St 6, Eilat, Israel",,,,https://maps.google.com/?cid=9123497096064750601&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1563,uncertain,llm-uncertain,פרנקו,פרנקו אשקלון - מסעדה חלבית,1.000,645,OPERATIONAL,food,restaurant,08-672-2243,4.1,yes,"הרצל 30, אשקלון, Israel","Herzl St 4, Ashkelon, Israel",uncertain,0.45,"Name matches uniquely (Franco/פרנקו), city matches (Ashkelon/אשקלון), and both are on Herzl Street. However, house numbers differ significantly (30 vs 4) and distance is 645m apart. While our database coordinates can be inaccurate, this distance combined with different house numbers creates ambiguity. Could be same business relocated or different locations of same chain.",https://maps.google.com/?cid=11567500011388238985&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1564,verified,regular,פיצה בורו פארק,Pizza Borough Park,0.571,181,OPERATIONAL,food,pizza_restaurant,08-866-8182,4,yes,"שלמה בן יוסף 27, אשדוד, Israel","Shlomo Ben Yosef St 27, Ashdod, Israel",,,,https://maps.google.com/?cid=6551280177129104166&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1565,flagged,llm-no,שניצל דהן,שניצל בוארון,0.636,759,OPERATIONAL,food,israeli_restaurant,08-678-8762,4.5,yes,"הרצל 12, אשקלון, Israel","Eli Cohen St 37, Ashkelon, 78721, Israel",no,0.95,"Different business names (שניצל דהן vs שניצל בוארון), different streets (Herzl St vs Eli Cohen St), 759m apart. These are distinct establishments.",https://maps.google.com/?cid=13092958471332529127&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1566,uncertain,llm-uncertain,הולנד צ'יפס,Holland Chips,0.667,922,OPERATIONAL,food,restaurant,077-200-5463,4.3,yes,"רוגוזין 72, אשדוד, Israel","Rogozin St 74, Ashdod, Israel",yes,0.85,"Name matches perfectly (Hebrew 'הולנד צ'יפס' = 'Holland Chips'). Same street (Rogozin/Rogozin) and city (Ashdod). House numbers differ by 2 (72 vs 74), which is minor and could be due to our database error. Distance of 922m seems large but likely reflects coordinate inaccuracy rather than different businesses, given the strong name and street match.",https://maps.google.com/?cid=17306704693888072040&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1567,no_match,llm-no,הפלנצ'ה,בגחלים,0.000,255,OPERATIONAL,food,restaurant,08-688-1616,4,yes,"שד' העצמאות 42, קריית גת, Israel","Sderat Paz 33, Kiryat Gat, Israel",no,0.95,"Different business names (הפלנצ'ה vs בגחלים - 'Palencia' vs 'Begachlaim'), different streets (שד' העצמאות vs Sderat Paz), and 255m apart. No translation/transliteration match.",https://maps.google.com/?cid=12972676005171897742&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1568,uncertain,llm-uncertain,אבא'לה,רינגלבלום 13 בר מסעדה כשר באר שבע,0.231,25,OPERATIONAL,food,bar,052-279-6201,4.9,yes,"רינגלבלום 10, באר שבע, Israel","Ringelblum St 13, Be'er Sheva, Israel",uncertain,0.35,"Same street (Ringelblum) and city (Be'er Sheva), but house numbers differ significantly (10 vs 13). A's name 'אבא'לה' (Abalah) is unique and doesn't match B's generic listing name 'רינגלבלום 13 בר מסעדה כשר' (Ringelblum 13 Kosher Bar Restaurant). While 25 meters is close, the name mismatch and house number difference prevent confirmation.",https://maps.google.com/?cid=11467747869200226155&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1569,flagged,rule,אליזבת איטלקיה אמיתית,אליזבת איטלקיה אמיתית אשקלון,1.000,997,CLOSED_TEMPORARILY,food,italian_restaurant,050-946-9464,4.1,yes,"התענך 2, אשקלון, Israel","Ta'anakh St 2, Ashkelon, Israel",,,,https://maps.google.com/?cid=3990046737536543751&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1570,uncertain,llm-uncertain,אגדה מזרחית,מסעדת בשרים אגדה מזרחית,1.000,672,OPERATIONAL,food,restaurant,077-540-7017,4,yes,"שד' יגאל אלון 23, דימונה, Israel","Sderot Yig'al Alon 1, Dimona, Israel",uncertain,0.55,"Names match (אגדה מזרחית = Agada Mizrachit), street matches (Sderot Yig'al Alon = Sderot Yigal Alon), city matches (Dimona). However, house numbers differ significantly (23 vs 1) and distance is 672m, which is substantial. The restaurant may have relocated or one address may be outdated. Without recent confirmation, this cannot be definitively matched.",https://maps.google.com/?cid=7307656590677738856&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1571,verified,llm,הפינה החמה באר שבע,הפינה החמה,1.000,338,OPERATIONAL,food,bakery,050-877-7464,4,yes,"קק""ל 2, באר שבע, Israel","Kakal St 2, Be'er Sheva, Israel",yes,0.95,"Unique restaurant name 'הפינה החמה' (The Warm Corner) matches perfectly. Street address 'קק""ל' (Kakal St) and house number 2 are identical. 338m distance likely reflects coordinate imprecision in our database, not a different location. Same city (באר שבע/Be'er Sheva) confirms match.",https://maps.google.com/?cid=2614862666061085362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1572,flagged,llm-no,מאק בורגר,גבטו- קרית גת,0.333,219,OPERATIONAL,food,fast_food_restaurant,052-944-0120,3.3,yes,"שד' לכיש 33, קריית גת, Israel","קניון לב העיר - כיכר פז 3, קרית גת, Kiryat Gat, Israel",no,0.85,Different business names (Mac Burger vs Gabetto); different street addresses (Lachish St 33 vs Paz Square 3/mall); 219m distance is substantial for food businesses,https://maps.google.com/?cid=14315209683187874579&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1573,uncertain,llm-uncertain,ארומה,Aroma,0.500,1979,OPERATIONAL,food,coffee_shop,,4.1,yes,"הסתת 20, ביג אילת, Israel","Ha-Satat St 20, Eilat, Israel",yes,0.95,Chain name 'Aroma' matches Hebrew 'ארומה' (transliteration). Street 'Ha-Satat St 20' matches 'הסתת 20'. City 'Eilat' matches 'ביג אילת'. Large distance (1979m) is noted but likely due to coordinate error given exact street+house number match on chain business.,https://maps.google.com/?cid=13413268815521441474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1574,no_match,llm-no,קפה עלית-אספרסו בר,Cafe Elite Stand,0.429,27459,OPERATIONAL,food,coffee_shop,,3.5,no,"סיני, נתיבות, Israel","Yitshak Ben Zvi St 8, Be'er Sheva, Israel",no,0.95,"Different cities (Netivot vs Be'er Sheva, 27km apart). While 'קפה עלית' translates to 'Cafe Elite' matching B's name, the locations are in completely different cities. This rules out the same physical business.",https://maps.google.com/?cid=14112019165308033503&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1575,no_match,llm-no,פנינת המזרח,פדרה ומדרה - padre and madre,0.267,713,OPERATIONAL,food,italian_restaurant,054-306-0966,4.7,yes,"המלאכה 33, דימונה, Israel","פרץ סנטר 1 מרכז פרץ סנטר, דימונה, Israel",no,0.95,"Different names (פנינת המזרח vs פדרה ומדרה), different streets (המלאכה vs פרץ סנטר), 713m apart. No translation/transliteration match between names.",https://maps.google.com/?cid=13638077104347027230&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1576,uncertain,llm-uncertain,מאפיית גיל,מאפית גיל,1.000,1197,OPERATIONAL,food,bakery,08-675-0541,,no,"המחוגה 30, אשקלון, Israel","Ha-Kerem St, Ashkelon, Israel",uncertain,0.45,"Names match (מאפיית גיל = mafiat gil, bakery), both in Ashkelon. However, streets differ significantly (המחוגה vs Ha-Kerem) and distance is 1197m, which is substantial. Our address data may be inaccurate, but without clearer street alignment, cannot confirm same location.",https://maps.google.com/?cid=10987359439955731262&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1577,no_match,llm-no,סטייק וואן,Butchery,0.167,976,OPERATIONAL,food,restaurant,072-330-3700,4,yes,"יוסף הבורסקאי 18, באר שבע, Israel","Ha-Histadrut St 22, Be'er Sheva, Israel",no,0.95,"Different streets (Yosef Haburscki vs Ha-Histadrut), different house numbers (18 vs 22), 976m apart, and different business names (Steak One vs Butchery). No clear translation/transliteration match between names.",https://maps.google.com/?cid=15113287373732707179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1578,flagged,llm-no,שיפודי הבוסתן,Ranch House,0.091,242,OPERATIONAL,food,restaurant,08-636-8989,4.3,yes,"דרך פעמי השלום 23, טיילת רויאל ביץ', אילת, Israel","טיילת רויאל ביץ, אילת, Israel",no,0.95,"Different business names (שיפודי הבוסתן vs Ranch House) with no translation/transliteration match. Both are on Royal Beach promenade in Eilat, but the 242m distance combined with distinct names indicates different establishments.",https://maps.google.com/?cid=16297205883845223097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1579,no_match,llm-no,חומוס full,Falafel Boaron,0.071,327,OPERATIONAL,food,fast_food_restaurant,08-860-3033,4.5,yes,"הרצל 86, אשקלון, Israel","Herzl St 44, Ashkelon, Israel",no,0.85,Different business names (Humus Full vs Falafel Boaron) and different house numbers on same street (86 vs 44). 327m distance and distinct brand names indicate separate establishments.,https://maps.google.com/?cid=4363815561976970212&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1580,no_match,llm-no,פלאפל כיד המלך,פלאפל מכל הלב נתיבות,0.400,785,OPERATIONAL,food,falafel_restaurant,053-852-1184,5,yes,"הרמב""ם 1, מרכז מסחרי נתיבות, Israel","Sderot Yerushalayim 1, Netivot, Israel",no,0.85,"Different business names ('Falafel King's Hand' vs 'Falafel with All Heart'), different streets (Rambam vs Sderot Yerushalayim), and 785m distance apart. While both are falafel shops in Netivot, the name and address differences indicate distinct establishments.",https://maps.google.com/?cid=14674549370252979692&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1581,verified,regular,הדרומית,הדרומית - מסעדת בשרים כשרה,1.000,140,OPERATIONAL,food,restaurant,079-674-4711,4.3,yes,"אלקיים ניסים 4, באר שבע, Israel","מתחם ישפרו סנטר, Tsvi Taub 1, Beersheba, 8488584, Israel",,,,https://maps.google.com/?cid=12241426647295110434&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1582,verified,regular,שווארמה אשקלון,שווארמה אשקלון,1.000,63,OPERATIONAL,food,restaurant,08-671-4145,4,yes,"הגבורה 5, אשקלון, Israel","Ha-Gvura St 7, Ashkelon, Israel",,,,https://maps.google.com/?cid=9835556686923265849&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1583,verified,regular,המזנון של ישראל,המזנון של ישראל אילת,1.000,171,OPERATIONAL,food,restaurant,,5,yes,"התבונה 14, אילת, Israel","HaTvuna St 14, Eilat, Israel",,,,https://maps.google.com/?cid=14096040835637188876&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1584,uncertain,llm-uncertain,מקדונלד'ס,מקדונלד'ס - ביג אילת (כשר),1.000,187120,OPERATIONAL,food,fast_food_restaurant,054-336-0239,2.8,yes,"הסתת 20, ביג אילת, Israel","Ha-Satat St 20, Eilat, 88504, Israel",yes,0.95,"Chain match: identical business name (McDonald's), street name matches (Ha-Satat/הסתת), house number matches (20), city matches (Eilat/ביג אילת). Large distance_meters appears to be a data error (likely from coordinate miscalculation), but street+number+city alignment is definitive.",https://maps.google.com/?cid=4409983071271060826&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1585,flagged,rule,אלוף השווארמה,אלוף השווארמה,1.000,1394,CLOSED_PERMANENTLY,food,restaurant,,4,yes,"אשדוד, Israel","Menachem Begin Blvd 121, Ashdod, Israel",,,,https://maps.google.com/?cid=6271909417148353844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1586,flagged,llm-no,המטבח של איציק,בלנקו פטיסרי - אורטל בן סימון,0.158,62,OPERATIONAL,food,pastry_shop,053-429-9772,4.9,yes,"הבנאי 1, אילת, Israel","HaBanay St 1, Eilat, Israel",no,0.95,Different business names with no translation/transliteration relationship. 'המטבח של איציק' (Itzhak's Kitchen) and 'בלנקו פטיסרי' (Blanco Patisserie) are distinct establishments. Same address but clearly different businesses.,https://maps.google.com/?cid=8228638114912267565&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1587,verified,regular,גאטוס,גאטוס מסעדה איטלקית,1.000,87,OPERATIONAL,food,italian_restaurant,08-671-2711,4.1,yes,"בת גלים 1, אשקלון, Israel","Bat Galim St, Ashkelon, Israel",,,,https://maps.google.com/?cid=8823199711674544851&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
