id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
5346,no_match,llm-no,חובזה קייטרינג גורמה אורגני,מרבד הקסמים אוכל מוכן לשבת וקייטרינג בשרי,0.250,2750,OPERATIONAL,food,catering_service,02-567-0007,4.8,yes,"הלר חיים 9, גבעת מרדכי, ירושלים, Israel","King George St 16, Jerusalem, Israel",no,0.95,"Different addresses (Halevy Hayim St 9 vs King George St 16), 2.75km apart, and different business names with no translation/transliteration match (Chubza Gourmet Organic Catering vs Marbad HaKsamim Catering). Different business focus areas and no overlap indicators.",https://maps.google.com/?cid=11543450518281216766&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5967,verified,llm,פורטו בלה פיצה ירחיב,Porto Bella Pizza,0.455,347,OPERATIONAL,food,pizza_delivery,052-819-9891,4.5,yes,"ירחיב, Israel","68, Yarhiv, 45860, Israel",yes,0.92,Name matches (Porto Bella Pizza = פורטו בלה פיצה in Hebrew/English translation). Same city (Yarhiv/ירחיב). Distance of 347m and house number difference (68 vs unspecified) are acceptable given typical coordinate inaccuracies in our database.,https://maps.google.com/?cid=17701093461038341297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3143,verified,llm,ארקפה,Arcaffè,0.250,1120,OPERATIONAL,food,cafe,050-670-4777,4.1,yes,"מצדה (כנרת) 5, פרדס כץ, בני ברק, Israel","Kinneret St 5, Bnei Brak, 6515252, Israel",yes,0.95,"Chain name 'ארקפה' (Arcaffè) matches exactly. Street and house number align (Kinneret St 5 = כנרת 5). Address components match: Bnei Brak confirmed. Distance of 1120m is likely due to geocoding error, not a dealbreaker given perfect name+address match for a chain location.",https://maps.google.com/?cid=16777413923203366075&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1817,verified,address-first,איציק שווארמה,איציק שווארמה ובשרים על האש,1.000,1744,OPERATIONAL,food,restaurant,08-868-6868,4.4,yes,"שד' לכיש 177, קריית גת, Israel","Sderot Lachish 177, Kiryat Gat, 82000, Israel",,,,https://maps.google.com/?cid=14465976194346111303&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2409,verified,address-first,cofix,cofix,1.000,352,OPERATIONAL,food,cafe,050-225-5963,4.3,yes,"הגליל 3, טבריה, Israel","HaGalil St 3, Tiberias, Israel",,,,https://maps.google.com/?cid=2351694588987060974&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5752,verified,llm,פיצה שופ,Pizzashop,0.333,25923,OPERATIONAL,food,pizza_delivery,09-878-0878,4,yes,"שד' עובד בן עמי 10, נתניה, Israel","Sderot Oved Ben Ami 10, Netanya, Israel",yes,0.95,"Name matches (Hebrew 'פיצה שופ' = 'Pizzashop'), street name matches (שד' עובד בן עמי = Sderot Oved Ben Ami), house number 10 matches, city matches (Netanya/נתניה). Large distance_meters appears to be a data error (likely coordinate error). All address components align clearly.",https://maps.google.com/?cid=8913150848992042952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7036,verified,address-first,Meatos ויצמן,Meatos,1.000,1109,OPERATIONAL,food,restaurant,03-693-2002,4.1,yes,"וייצמן 2, תל אביב","מגדל אמות השקעות, ויצמן‬ 2, תל אביב-יפו, Israel",,,,https://maps.google.com/?cid=16047288391578039168&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4748,flagged,rule,קפית ממילא,Caffit Cafe,0.000,51,CLOSED_PERMANENTLY,food,restaurant,02-571-9870,3.9,yes,"שלומציון המלכה 18, ירושלים, Israel","Queen Shlomziyon St 18, Jerusalem, Israel",,,,https://maps.google.com/?cid=2921606019561556146&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4132,verified,nonfood-reject,בלאק,Black,0.750,14,OPERATIONAL,nonfood,shoe_store,,3.6,yes,"ז'בוטינסקי 72, הקניון הגדול, פתח תקווה, Israel","Jabotinsky St 72, Petah Tikva, Israel",,,,https://maps.google.com/?cid=14810709415985399303&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2931,verified,regular,מסעודה,Masuda Restaurant,0.600,5,OPERATIONAL,food,restaurant,04-640-0401,4,yes,"ברנר 3, עפולה, Israel","Brenner St 3, Afula, Israel",,,,https://maps.google.com/?cid=10627234348693163289&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3588,flagged,llm-no,איטאלי פסטה,מסעדה דיינר ישראלי ברמת גן רנו אמיליה Reno Emilia Italian restaurant,0.118,213,OPERATIONAL,food,italian_restaurant,03-575-6060,4,yes,"היצירה 3, מתחם הבורסה, רמת גן, Israel","Abba Hillel Silver Rd 7, Ramat Gan, Israel",no,0.95,"Different street addresses (Hayetzira 3 vs Abba Hillel Silver Rd 7) in different locations within Ramat Gan. While both are Italian restaurants, the 213m distance and distinct addresses indicate different physical businesses.",https://maps.google.com/?cid=8806389537189173409&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4438,verified,nonfood-reject,עלמה לאונג',Alma Hotel,0.429,9,OPERATIONAL,nonfood,hotel,03-630-8777,4,yes,"יבנה 23, תל אביב, Israel","Yavne St 23, Tel Aviv-Yafo, 6579201, Israel",,,,https://maps.google.com/?cid=17928103582942422549&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6094,verified,address-first,הבישולים של ערן,הבישולים של ערן,1.000,662,OPERATIONAL,food,catering_service,050-740-0666,5,yes,"הקדר 30, נתניה, Israel","HaKadar St 22, Netanya, Israel",,,,https://maps.google.com/?cid=13218987004812358343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1488,no_match,llm-no,Cofizz,Coffee Coffee,0.333,990,OPERATIONAL,food,cafe,050-200-7220,3.8,yes,"נתיבות, Israel","Ba'alei ha-Melakha St 203, Netivot, Israel",no,0.85,Different business names (Cofizz vs Coffee Coffee) with no translation/transliteration relationship. Large distance of 990m between locations suggests different businesses despite same city. Unique name type indicates these are distinct establishments.,https://maps.google.com/?cid=2125418072681179569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
587,verified,regular,גלי צאנז,Galei Tsanz,1.000,0,OPERATIONAL,food,hotel,09-862-1777,4.4,yes,"Ha-Melakhim St 6, Netanya, Israel","Ha-Melakhim St 6, Netanya, Israel",,,,https://maps.google.com/?cid=10818734526643878998&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7236,verified,llm,Roots,Roots רותס,1.000,1037,OPERATIONAL,food,restaurant,04-884-8040,4.6,yes,"וייצמן 1, עכו","Weizman St 1, Acre, 2430122, Israel",yes,0.95,"Name matches perfectly (Roots/רותס), street and house number align (Weizman St 1 = וייצמן 1), city matches (Acre/עכו). Large distance discrepancy (1037m) is likely due to coordinate inaccuracy in our database, not a barrier given exact street+number match.",https://maps.google.com/?cid=2158931044181118667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
