id,old_name,old_address,google_place_id,current_google_name,current_google_address,triage,triage_reason,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
3540,בורגרים,"אברהם גירון 26, יהוד, Israel",ChIJg7QDogU1HRURXhuz0UYs7lw,Burgerim,"Avraham Giron St, 28, 5621732, Israel",right,רשת — אותו סניף (רחוב תואם),"בורגרים יהוד, כשר למהדרין בשר בד""צ",iw,"אברהם גירון, 28, 5621732","אברהם גירון, 28",yes,Burgerim,en,"Avraham Giron St, 28, 5621732","Avraham Giron, 28",no
3541,רק חומוס,"דרך בן גוריון 13, פרדס כץ, בני ברק, Israel",ChIJeR4HXyJLHRURNNMDi-V28Oo,רק חומוס,"David Ben Gurion Rd 13, Bnei Brak, 5126016, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,רק חומוס,iw,"דוד בן גוריון 13, בני ברק, 5126016","דוד בן גוריון 13, בני ברק",yes,רק חומוס,iw,"David Ben Gurion Rd 13, Bnei Brak, 5126016","David Ben-Gurion 13, Bnei Brak",no
3546,בא לי בורקס,"חיים עוזר 7, פתח תקווה, Israel",ChIJB9cx-Vk3HRURDbKeknN7fiA,לב הבורקס,"Baron Hirsch St 34, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 0.75) + אותה עיר,לב הבורקס,en,"ברון הירש 34, פתח תקווה","ברון הירש 34, פתח תקווה",yes,לב הבורקס,en,"Baron Hirsch St 34, Petah Tikva","Baron Hirsch 34, Petah Tikva",no
3548,מיתוס סטריט פוד,"הברזל 32, רמת החייל, תל אביב, Israel",ChIJIzGG2epJHRURGgRIGUwNFpw,Meatos Street Food,"HaBarzel St 32, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 0.64) + רחוב+בית זהים,מיתוס סטריט פוד רמת החייל,iw,"הברזל 32, תל אביב-יפו","הברזל 32, תל אביב-יפו",yes,Meatos Street Food,en,"HaBarzel St 32, Tel Aviv-Yafo","HaBarzel 32, Tel Aviv-Jaffa",no
3549,פיצה פיקס,"ויצמן 43, גבעתיים, Israel",ChIJ9SAmw69LHRURYqvElt0HJi4,פיצה פיקס גבעתיים,"Weizman St 43, Giv'atayim, Israel",right,שם זהה + אותו מספר בית (43) — רחוב בתעתיק שונה,פיצה פיקס גבעתיים,iw,"וייצמן 43, גבעתיים","וייצמן 43, גבעתיים",yes,פיצה פיקס גבעתיים,iw,"Weizman St 43, Giv'atayim","Weizman 43, Giv'atayim",no
3554,מסעדת פון,"שלמה המלך 12, בני ברק, Israel",ChIJl1R_9T1KHRURCN8hiRSGjpc,שווארמה פון,"Shlomo ha-Melekh St 12, Bnei Brak, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שווארמה פון,iw,"שלמה המלך 12, בני ברק","שלמה המלך 12, בני ברק",yes,שווארמה פון,iw,"Shlomo ha-Melekh St 12, Bnei Brak","Shlomo HaMelech 12, Bnei Brak",no
3556,החשמונאים 7,"החשמונאים 7, פרדס כץ, בני ברק, Israel",ChIJmeIFr9hLHRURmv6tKzRBFDw,חשמונאים 7,"HaHashmona'im St 7, Bnei Brak, 5110001, Israel",right,שם זהה/תעתיק (sim 0.91) + אותה עיר,חשמונאים 7,iw,"החשמונאים 7, בני ברק, 5110001","החשמונאים 7, בני ברק",yes,חשמונאים 7,iw,"HaHashmona'im St 7, Bnei Brak, 5110001","HaHashmona'im 7, Bnei Brak",no
3557,מנו ומאיר גריל בר,"השלושה 11, יד אליהו, תל אביב, Israel",ChIJURyzwIVLHRURRkps2y4R14Q,מנו ומאיר גריל בשרים כשר,"Ha-Shlosha St 11, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מנו ומאיר גריל בשרים כשר,iw,"השלושה 11, תל אביב-יפו","השלושה 11, תל אביב-יפו",yes,מנו ומאיר גריל בשרים כשר,en,"Ha-Shlosha St 11, Tel Aviv-Yafo","HaShlosha 11, Tel Aviv-Jaffa",no
3566,רולדין,"בזק 1, מרכז G אפק (לב אפק), ראש העין, Israel",ChIJu2QWhuAwHRURnrU98UdAV-U,Roladin,"מרכז לב אפק, מבצע בזק 1, ראש העין, Israel",right,רשת — אותו סניף (רחוב+בית),רולדין אפק ראש העין,iw,"מרכז לב אפק, מבצע בזק 1, ראש העין","מרכז לב אפק, מבצע בזק 1, ראש העין",yes,Roladin,en,"מרכז לב אפק, מבצע בזק 1, ראש העין","מרכז לב אפק, Mivtsa Bazak 1, Rosh Haayin",yes
3583,פיצה סיציליאנה ראשון לציון,"רוטשילד 112, ראשון לציון, Israel",ChIJITXFQhS0AhURM2rDQ3pTcv0,פיצה סיציליאנה ראשון לציון,"Rothschild St 112, Rishon LeZion, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פיצה סיציליאנה ראשון לציון,iw,"רוטשילד 112, ראשון לציון","רוטשילד 112, ראשון לציון",yes,פיצה סיציליאנה ראשון לציון,iw,"Rothschild St 112, Rishon LeZion","Rothschild 112, Rishon LeZion",no
3590,חומוס כספי,"חיים לנדאו 7, מרום סנטר, רמת גן, Israel",ChIJfwoMyshLHRURlBvfewj1RJE,כספי,"Khayim Landau St 7, Ramat Gan, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,כספי רמת גן,iw,"חיים לנדאו 7, רמת גן","חיים לנדאו 7, רמת גן",yes,כספי,en,"Khayim Landau St 7, Ramat Gan","Haim Landau 7, Ramat Gan",no
3599,קפה הלוי,"יהודה הלוי 33, תל אביב, Israel",ChIJge2iUJxMHRURn6pKiEJrU-U,קפה הלוי,"Yehuda ha-Levi St 33, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (33) — רחוב בתעתיק שונה,קפה הלוי,iw,"יהודה הלוי 33, תל אביב-יפו","יהודה הלוי 33, תל אביב-יפו",yes,קפה הלוי,iw,"Yehuda ha-Levi St 33, Tel Aviv-Yafo","Yehuda Halevi 33, Tel Aviv-Jaffa",no
3603,רוני ודני,"הרב חיים דוד הלוי 3, ראשון לציון, Israel",ChIJC2tyziy0AhUR_dEGtwScLx8,דני בתי מאפה חלום ראשל״צ,"Ha-Rav Khayim David ha-Levi St 1-3, Rishon LeZion, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,דני בתי מאפה חלום ראשל״צ,iw,"הרב חיים דוד הלוי 1-3, ראשון לציון","הרב חיים דוד הלוי 1-3, ראשון לציון",yes,דני בתי מאפה חלום ראשל״צ,iw,"Ha-Rav Khayim David ha-Levi St 1-3, Rishon LeZion","HaRav Haim David HaLevi 1-3, Rishon LeZion",no
3610,טאנדיר,"דרך בן גוריון 71, טיילת בת ים, Israel",ChIJhTh3-hqzAhUR2cdlzsIz8KU,מסעדת טאנדיר tandir,"Derech Ben Gurion 71, Bat Yam, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מסעדת טאנדיר tandir,iw,"דרך בן גוריון 71, בת ים","דרך בן גוריון 71, בת ים",yes,מסעדת טאנדיר tandir,iw,"Derech Ben Gurion 71, Bat Yam","Derech Ben Gurion 71, Bat Yam",no
3616,ברגר קינג,"דיזנגוף 50, תל אביב, Israel",ChIJG6OyYYBLHRURUe98EhuWmAU,Burger King,"דיזנגוף 50 דיזנגוף סנטר, Tel Aviv-Jaffa, 6433267, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,Burger King,iw,"דיזנגוף 50 דיזנגוף סנטר, תל אביב-יפו, 6433267","דיזנגוף 50 דיזנגוף סנטר, תל אביב-יפו",yes,Burger King,iw,"דיזנגוף 50 דיזנגוף סנטר, Tel Aviv-Jaffa, 6433267","דיזנגוף 50 דיזנגוף סנטר, Tel Aviv-Jaffa",yes
3618,קינג דיוויד בורגר,"ז'בוטינסקי 16, קניון לב ראשון, ראשון לציון, Israel",ChIJk1ZY5z60AhURWfRnRdIv8Lg,King David Burger,"Jabotinsky St 16, Rishon LeZion, Israel",right,שם זהה/תעתיק (sim 0.83) + רחוב+בית זהים,קינג דיוויד בורגר ראשון לציון,iw,"ז'בוטינסקי 16, ראשון לציון","ז'בוטינסקי 16, ראשון לציון",yes,King David Burger,en,"Jabotinsky St 16, Rishon LeZion","Jabotinsky 16, Rishon LeZion",no
3621,שיפודי המלכה בת ים,"אהוד קינמון 10, בת ים, Israel",ChIJ9whQy2azAhURhvRW9tiO8l8,שיפודי המלכה - Shipudei Hamalka,"Ehud Kinnamon St 10א, Bat Yam, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודי המלכה,iw,"אהוד קינמון 10א, בת ים","אהוד קינמון 10א, בת ים",yes,שיפודי המלכה - Shipudei Hamalka,en,"Ehud Kinnamon St 10א, Bat Yam","Ehud Kinnamon 10א, Bat Yam",yes
3623,פינת הבלקן,"עולי ציון 32, יפו, תל אביב, Israel",ChIJOQCexbtMHRUREI09WE0IiNU,פינת הבלקן,"Olei Zion St 32, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (32) — רחוב בתעתיק שונה,פינת הבלקן,iw,"עולי ציון 32, תל אביב-יפו","עולי ציון 32, תל אביב-יפו",yes,פינת הבלקן,iw,"Olei Zion St 32, Tel Aviv-Yafo","Olei Zion 32, Tel Aviv-Jaffa",no
3628,מפגש הכיכר,"שד' דב הוז 1, חולון, Israel",ChIJf9-8kVmzAhUROnz1Zp-No6k,מפגש הכיכר,"Sderot Dov Hoz 1, Holon, Israel",right,שם זהה + אותו מספר בית (1) — רחוב בתעתיק שונה,מפגש הכיכר,en,"שדרות דב הוז 1, חולון","שדרות דב הוז 1, חולון",yes,מפגש הכיכר,en,"Sderot Dov Hoz 1, Holon","Sderot Dov Hoz 1, Holon",no
3632,השווארמה של שהרבני,"דרך מנחם בגין 48, תל אביב, Israel",ChIJ2yc-e3tLHRURaU2dPBdGsUU,השווארמה של שהרבני תל אביב,"Menakhem Begin Rd 48, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,השווארמה של שהרבני תל אביב,iw,"דרך מנחם בגין 48, תל אביב-יפו","דרך מנחם בגין 48, תל אביב-יפו",yes,השווארמה של שהרבני תל אביב,iw,"Menakhem Begin Rd 48, Tel Aviv-Yafo","Derech Menachem Begin 48, Tel Aviv-Jaffa",no
3639,הפינה של מוטי- בדץ בית יוסף,"מורדי הגטאות 55, שיכון המזרח, ראשון לציון, Israel",ChIJybF7vx-1AhURa1F2tYug0IU,"הפינה של מוטי - בד""ץ בית יוסף","Mordei ha-Geta'ot St 55, Rishon LeZion, 7553620, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,"הפינה של מוטי - בד""ץ בית יוסף",iw,"מורדי הגטאות 55, ראשון לציון, 7553620","מורדי הגטאות 55, ראשון לציון",yes,"הפינה של מוטי - בד""ץ בית יוסף",iw,"Mordei ha-Geta'ot St 55, Rishon LeZion, 7553620","Mordei HaGetaot 55, Rishon LeZion",no
3645,בריאות LOVE,"הברזל 2, רמת החייל, תל אביב, Israel",ChIJjRtYLJJJHRURi6If9ZrCGyo,בריאות Love,"HaBarzel St 2, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,בריאות Love,iw,"הברזל 2, תל אביב-יפו","הברזל 2, תל אביב-יפו",yes,בריאות Love,iw,"HaBarzel St 2, Tel Aviv-Yafo","HaBarzel 2, Tel Aviv-Jaffa",no
3655,פלאפל רצון,"ז'בוטינסקי 116, רמת גן, Israel",ChIJGduAVi1KHRURKgYpCZGrNVQ,פלאפל רצון,"Jabotinsky St 116, Ramat Gan, 58100, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פלאפל רצון,iw,"רחוב זאב ז'בוטינסקי 116, רמת גן, 58100","רחוב זאב ז'בוטינסקי 116, רמת גן",yes,פלאפל רצון,iw,"Jabotinsky St 116, Ramat Gan, 58100","Derech Zeev Jabutinsky 116, Ramat Gan",no
3669,אקסודיה,"בני אפרים 228, נאות אפקה, תל אביב, Israel",ChIJAQCQ159JHRURI_-0kvVAHmw,אקסודיה,"Bnei Ephraim St 228, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,אקסודיה,iw,"בני אפרים 228, תל אביב-יפו","בני אפרים 228, תל אביב-יפו",yes,אקסודיה,iw,"Bnei Ephraim St 228, Tel Aviv-Yafo","Bnei Ephraim 228, Tel Aviv-Jaffa",no
3672,בלקן,"החשמונאים 99, תל אביב, Israel",ChIJt_VmyfFLHRUR84UzVqHYhNg,Balkan - בלקן מטבח בלקני עכשווי,"HaHashmonaim St 99, Tel Aviv-Yafo, 6713316, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,בלקן - מטבח בלקני עכשווי - Balkan,iw,"החשמונאים 99, תל אביב-יפו, 6713316","החשמונאים 99, תל אביב-יפו",yes,Balkan - בלקן מטבח בלקני עכשווי,en,"HaHashmonaim St 99, Tel Aviv-Yafo, 6713316","HaHashmonaim 99, Tel Aviv-Jaffa",no
3677,הגריל הלוהט,"אצ""ל 68, שכונת התקווה, תל אביב, Israel",ChIJDYxBFppLHRUR-9IUINbJ37I,הגריל הלוהט,"Etsel St 68, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,הגריל הלוהט,iw,"אצ""ל 68, תל אביב-יפו","אצ""ל 68, תל אביב-יפו",yes,הגריל הלוהט,iw,"Etsel St 68, Tel Aviv-Yafo","Etsel 68, Tel Aviv-Jaffa",no
3694,שווארמה רימון,"היוצרים 6, אור יהודה, Israel",ChIJiX6kD5dKHRURDONrYX-wdWk,מסעדת רימון,"Ha-Yotsrim St 6, Or Yehuda, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מסעדת רימון,iw,"היוצרים 6, אור יהודה","היוצרים 6, אור יהודה",yes,מסעדת רימון,iw,"Ha-Yotsrim St 6, Or Yehuda","HaYotsrim 6, Or Yehuda",no
3697,פיתה רחוב גבעתיים,"כורזין 5, גבעתיים, Israel",ChIJz9Q53IxLHRURgEWb9jf_5lw,פיתה רחוב גבעתיים,"Korazin St 5, Giv'atayim, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פיתה רחוב גבעתיים,iw,"כורזין 5, גבעתיים","כורזין 5, גבעתיים",yes,פיתה רחוב גבעתיים,iw,"Korazin St 5, Giv'atayim","Korazin 5, Giv'atayim",no
3703,פיצה טוניס,"קלישר 15, פתח תקווה, Israel",ChIJSx7S1XA2HRURXvsyRxNPR-Y,פיצה טוני׳ס,"Zvi Hirsch Kalischer St 15, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,Tonys pizza,iw,"קלישר‬‎ 15, פתח תקווה","קלישר‬‎ 15, פתח תקווה",yes,פיצה טוני׳ס,en,"Zvi Hirsch Kalischer St 15, Petah Tikva","Zvi Hirsch Kalischer 15, Petah Tikva",no
3704,רד מיט,"שד' המלאכות 22, ישפרו סנטר מודיעין, Israel",ChIJc84Ic6bOAhURgwcezsWiNhc,רד מיט,"HaMelahot Blvd 22, Modi'in-Maccabim-Re'ut, Israel",right,שם זהה + אותו מספר בית (22) — רחוב בתעתיק שונה,רד מיט,iw,"שדרות המלאכות 22, מודיעין מכבים רעות","שדרות המלאכות 22, מודיעין מכבים רעות",yes,רד מיט,iw,"HaMelahot Blvd 22, Modi'in-Maccabim-Re'ut","Sderot HaMalhut 22, Modi'in Makabim-Re'ut",no
3705,קפטן בורגר,"יגאל אלון 94, תל אביב, Israel",ChIJwcVmcBRLHRURVpckHZVmhCo,קפטן בורגר תל אביב יגאל אלון,"Yigal Alon St 94, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (94) — רחוב בתעתיק שונה,קפטן בורגר תל אביב יגאל אלון,iw,"יגאל אלון 94, תל אביב-יפו","יגאל אלון 94, תל אביב-יפו",yes,קפטן בורגר תל אביב יגאל אלון,iw,"Yigal Alon St 94, Tel Aviv-Yafo","Yigal Alon 94, Tel Aviv-Jaffa",no
3710,מיסטר בין,"הברזל 9, רמת החייל, תל אביב, Israel",ChIJqbcHwZNJHRURuebpZfH4BfE,מיסטר בין,"HaBarzel St 9א, Tel Aviv-Yafo, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מיסטר בין,iw,"הברזל 9א, תל אביב-יפו","הברזל 9א, תל אביב-יפו",yes,מיסטר בין,en,"HaBarzel St 9א, Tel Aviv-Yafo","HaBarzel 9א, Tel Aviv-Jaffa",yes
3714,ספונטיני,"אחד העם 15, תל אביב, Israel",ChIJe5tdf4dNHRURFNJ-9DATGs8,ספונטיני,"Ahad Ha'Am St 15, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (15) — רחוב בתעתיק שונה,ספונטיני,iw,"אחד העם 15, תל אביב-יפו","אחד העם 15, תל אביב-יפו",yes,ספונטיני,iw,"Ahad Ha'Am St 15, Tel Aviv-Yafo","Ahad Ha'Am 15, Tel Aviv-Jaffa",no
3716,פלומבה,"ביאליק 34, רמת גן, Israel",ChIJZT6lXMpLHRURDncIHAZauYo,פלומבה Palomba,"Bialik St 34, Ramat Gan, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פלומבה,iw,"ביאליק 34, רמת גן","ביאליק 34, רמת גן",yes,פלומבה Palomba,en,"Bialik St 34, Ramat Gan","Bialik 34, Ramat Gan",no
3717,מאמות,"בית אשל 7, יפו, תל אביב, Israel",ChIJ_____4JMHRUR22CfxpzGJAo,מאמות,"Beit Eshel St 7, Tel Aviv-Yafo, Israel",right,שם זהה + אותו מספר בית (7) — רחוב בתעתיק שונה,מאמות,iw,"בית אשל 7, תל אביב-יפו","בית אשל 7, תל אביב-יפו",yes,מאמות,iw,"Beit Eshel St 7, Tel Aviv-Yafo","Beit Eshel 7, Tel Aviv-Jaffa",no
3723,cofix,"הכלנית 17, קניון קרית אונו, Israel",ChIJV5y3Qog1HRURCHPwlZ3ndLI,cofix,"HaKalanit St 17, Kiryat Ono, Israel",right,רשת — אותו סניף (רחוב+בית),"קופיקס, הכלנית, קרית אונו",iw,"הכלנית 17, קרית אונו","הכלנית 17, קרית אונו",yes,cofix,en,"HaKalanit St 17, Kiryat Ono","HaKalanit 17, Kiryat Ono",no
3727,השווארמה זוילי,"קניון לוד סנטר, Israel",ChIJPRvcL0XKAhURiZM1ZaT8jdc,שוארמה זוילי פיני,"Sderot Hatsiyonut 1, Lod, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,שוארמה זוילי פיני,iw,"שדרות הציונות 1, לוד","שדרות הציונות 1, לוד",yes,שוארמה זוילי פיני,iw,"Sderot Hatsiyonut 1, Lod","Sderot Hatsiyonut 1, Lod",no
3735,תאתא,"הרצל 22, תל אביב, Israel",ChIJj2y_RpxMHRURdaplIX4D7MI,Tata,"Herzl St 22, Tel Aviv-Yafo, 6688408, Israel",right,שם זהה + אותו מספר בית (22) — רחוב בתעתיק שונה,תאתא - בית אוכל שמח,iw,"הרצל 22, תל אביב-יפו, 6688408","הרצל 22, תל אביב-יפו",yes,Tata,en,"Herzl St 22, Tel Aviv-Yafo, 6688408","Herzl 22, Tel Aviv-Jaffa",no
3737,שפירא,"דרך אם המושבות 12, פתח תקווה, Israel",ChIJT9sEvh82HRURrnhlHl_k5ds,שפירא,"Em Hamoshavot Rd 12, Petah Tikva, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שפירא,iw,"דרך אם המושבות 12, פתח תקווה","דרך אם המושבות 12, פתח תקווה",yes,שפירא,iw,"Em Hamoshavot Rd 12, Petah Tikva","Derech Em Hamoshavot 12, Petah Tikva",no
3758,עידן הפלאפל,"אחד העם 13, ראשון לציון, Israel",ChIJq4x4Aki0AhURQ-XQfD_-TBM,עידן הפלאפל,"Akhad ha-Am St 13, Rishon LeZion, Israel",right,שם זהה + אותו מספר בית (13) — רחוב בתעתיק שונה,עידן הפלאפל,iw,"אחד העם 13, ראשון לציון","אחד העם 13, ראשון לציון",yes,עידן הפלאפל,iw,"Akhad ha-Am St 13, Rishon LeZion","Ahad Ha'Am 13, Rishon LeZion",no
3763,שיפודי אלפסי,"בן שמן 1, תל אביב, Israel",ChIJTWO62WlLHRUR8tCd5hfKb9Y,שיפודי אלפסי,"Ben Shemen St 1, Tel Aviv-Yafo, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודי אלפסי,iw,"בן שמן 1, תל אביב-יפו","בן שמן 1, תל אביב-יפו",yes,שיפודי אלפסי,iw,"Ben Shemen St 1, Tel Aviv-Yafo","Ben Shemen 1, Tel Aviv-Jaffa",no
3769,ארומה,"דרך יצחק רבין 53, קניון גבעתיים, Israel",ChIJlbS83q9LHRURnY2zrz3znG4,Aroma,"Derech Yitshak Rabin 53, Giv'atayim, Israel",right,רשת — LLM אישר (conf 0.95) + רחוב תואם,Aroma,iw,"דרך יצחק רבין 53, גבעתיים","דרך יצחק רבין 53, גבעתיים",yes,Aroma,iw,"Derech Yitshak Rabin 53, Giv'atayim","Derech Yitshak Rabin 53, Giv'atayim",no
3770,דים אנד סאם,"אורנים 1, רמת אילן, גבעת שמואל, Israel",ChIJZ3UdgWtKHRURSD3LgqjxLbs,דים אנד סאם גבעת שמואל,"Oranim St 1, Giv'at Shmuel, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,דים אנד סאם גבעת שמואל,iw,"אורנים 1, גבעת שמואל","אורנים 1, גבעת שמואל",yes,דים אנד סאם גבעת שמואל,iw,"Oranim St 1, Giv'at Shmuel","Oranim 1, Giv'at Shmu'el",no
