"id","final","source","old_name","old_address","old_lat","old_lng","google_place_id","google_name","google_address","google_lat","google_lng","name_sim","distance_m","business_status","food_signal","google_primary_type","google_types","google_phone","google_rating","rating_count","opening_hours","has_photo","photo_name","photo_attribution","llm_verdict","llm_conf","llm_reason","google_maps_uri","resolved_final","collision","buckets","severity"
"1255","verified","address-first","עידן הפיצה","שד' הפרחים 20, אשדוד, Israel","31.7914339","34.6658198","ChIJueEqpvyiAhURQXdqi4hLVxw","עידן הפיצה אשדוד","Sderot HaPrahim 20, Ashdod, Israel","31.786837799999997","34.651765","1.000","1423","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;fast_food_restaurant;restaurant;food;point_of_interest;establishment","08-923-2202","4.3","496","Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 11:00 PM","yes","places/ChIJueEqpvyiAhURQXdqi4hLVxw/photos/AaVGc3mrRC93PjRjiRtrXVjD89wE_B0S8unMdJvNdSgDL5FEsmWQJZPP2BQyutfQ3Z4uNL9rynsaXk1nUUubtIUaIfotFPdIVxjV7YXc4svZgpqb0q5HVna96XD8cR13pW4Jp8uvpRPvE9MejKQV1BhLA2l-JsweXczIdS-ROA-vxvH8H-9CqGS4sCuOp07S58imR8QKONNCh6EMGXey5u5OeHCiunHS3GMzFMYHKDiSBWXWhkmnnCf-YdkbrFvL3vcSPuNuPnnRaiu3o-SEB0UXV3UUN0EbLtSu9rNy61YaWjzYtrstbsdlm5re6ZjZ2erPDvOU-ZQvfT29_mGCxUVTKmXcFiE1ccVbwkbVzH42090FE81URPJs-mAkqcrlb6gMe_OOC87sL2Nocz2fYjGWykSdrmGonsa0-lA1fTZvGBvS9kM","עידן הפיצה אשדוד","","","","https://maps.google.com/?cid=2042184005862455105&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"4414","verified","address-first","קומל טורטיה בר","הרב שלום שבזי 30, ראש העין, Israel","32.0873218","34.9548477","ChIJMzpLAy43HRURxxwsE71mKKE","קומל טורטיה","Ha-Rav Shalom Shabazi St 30, Rosh Haayin, Israel","32.0960333","34.9438137","1.000","1421","OPERATIONAL","food","fast_food_restaurant","fast_food_restaurant;restaurant;food;point_of_interest;establishment","03-699-9920","4","591","Monday: 11:00 AM – 12:30 AM | Tuesday: 11:00 AM – 12:30 AM | Wednesday: 11:00 AM – 12:30 AM | Thursday: 11:00 AM – 1:00 AM | Friday: Closed | Saturday: 7:00 PM – 12:30 AM | Sunday: 11:00 AM – 12:30 AM","yes","places/ChIJMzpLAy43HRURxxwsE71mKKE/photos/AaVGc3niZm-c5CyJTsVF7ewUO3tWwl4lu-tl_aBekC2p1nqz3wi_stpyZz7kMKV6zJWgFhOScIwcE1luLWV3X4_WWUhq4XOD0BS_BWDQnXxMx_1M4EE2j6Kg-XJz8NadCCcXBAhHNej692dAz4Px7gXxrtAhtY9MDi8mYxaaibKpgbtne8uRrXXI0BtqJj9bO2BJ_Q7AoM21XDHSPFR-pT7vZ96hVkInSW0c_LOzSeaoHcxzWVWJdNjyrC3B9rKkcNbumm7KAFpozbVjaiD4-8hd5rzzdF4AxQcygqEhLcC-Unq1cacAnbzJPKID9cATQvBhJLQcB_KQYjuYsWCdjFFJH9QeljRsy3Kk90-YFcJejR63HOakYStkvG_x4cJ5MW1KpuwsSBgSQipzJUjLdvQ-tMShf89knb6RWhX0Syv-q5hTR6ls","adva shimony-galiki","","","","https://maps.google.com/?cid=11612644601431334087&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"4690","verified","address-first","Miznon","23 Ibn Gavirol St, Tel Aviv","32.0866","34.7818","ChIJX22xbllLHRURB9DonNGP8yI","Miznon","Shlomo Ibn Gabirol St 23, Tel Aviv-Yafo, Israel","32.073836899999996","34.781627199999996","1.000","1419","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","","3.9","979","Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 – 5:30 PM | Saturday: 1:00 PM – 12:00 AM | Sunday: 12:00 – 11:30 PM","yes","places/ChIJX22xbllLHRURB9DonNGP8yI/photos/AaVGc3ki7CRYyxG70eP-mpw9tSxJcG-KBN1fjrOR0xr7e0JEb6tVh9xFpfiuq1uyRivauEuGQK7dZc2S6nBdjalaLUldd-JxfJgQp1w1lYdW0dxrA1d7HHhlB6DskiHtGGuiwt9coS96gsWsNZQUOZ7SP8kvA-q2vW1F0jPYEp9UaH0XNHPCZ1HLv9RP-5q5RpXB1n4q0i7-tdA6Rr258xs6SK9OdoNJJVhPYM7F7lpG3XYEvMK9liljVVbfNpr83unK3exMjO74p_h3JlOyOZkSFWBqz_j_EcwCxktE_XqXKBotLXp2JapEtKg3z4mK2ZukHQ7O_poH_VtipwwESVGfdpTMyOBDC9Q6wOMwPNqwJEAbr_MD0R4X3DZbzSBfvQlv8E1F8_xzpRr3Pew_SiK7NtUoS5BsFMaAP2kEuo0dmCS3xw","Shankar Sarkar","","","","https://maps.google.com/?cid=2518514747073679367&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"4520","verified","address-first","פיצה פורטובלו","דרך בן גוריון 59, בת ים, Israel","32.0154565","34.7505283","ChIJ7bwvqSKzAhURehwFD0ICq7w","Portobello Pizza","Derech Ben Gurion 59, Bat Yam, Israel","32.0242603","34.7404468","0.625","1364","OPERATIONAL","food","pizza_delivery","pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment","03-522-2206","3.8","198","Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 PM | Saturday: 7:00 PM – 2:00 AM | Sunday: 11:00 AM – 1:00 AM","yes","places/ChIJ7bwvqSKzAhURehwFD0ICq7w/photos/AaVGc3lcJwaH32sjsmejJ87asOq_25BereM8Qg1Da6SZt-wqbAPVGLB3dVkdd5lJ39SmURd2ffOSXFZtUIoxNBpHnqA5KrbDZ5TQeVDVwSkjOYL2x8YdgEocfSYn1Ax2bmSMtxunrz7JpvKvf3ob3GbzU-UU_mn0G97dFkR4kz49X4awRWEpK2l6j27NJxcm49W8-lFixziih-Z4SPAF5HOYAZJdN3HLxSmPdnzPY-Mvze2_yjPdbL4jT-CGLM4E_yIUnNEOZBOeMmSjn3j8vO83BAJZh2bQE42wyElCXwRxKA1KdsNMkkXy6A6guGT8TW1ty0WuYZjQp_kBqQbUXz_A6defCFa391sGYaEaV87VhTe3oVF6x-_rrVBi6hvcuaUo428RfzhlSB8y49WzLez9jxfkfEHHTt_bMAGtsoO2y61n3BLp","אבי אמסלם","","","","https://maps.google.com/?cid=13594962382891064442&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6715","verified","address-first","Sunshine בת ים","הקוממיות 14, בת ים","32.016","34.7505","ChIJH1zariOzAhURgDRDO2T0MLE","Good Morning Sunshine - בנדיקט בייקרי בת ים","Ha-Komemiyut St 14, Bat Yam, Israel","32.0063695","34.7416456","1.000","1358","OPERATIONAL","food","coffee_shop","coffee_shop;cafe;food_store;store;food;point_of_interest;establishment","077-938-6458","4.1","52","Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM","yes","places/ChIJH1zariOzAhURgDRDO2T0MLE/photos/AaVGc3kVhLIKDeL66ts9-Cvpek9cI7Tx7CvFuYazQyEWYgVtfSro2PihmanCpGFy_UFr_ohzJVpj7qx03j7MVWG1rxQq-0YEPwcFDD4_qSN6EJpre_SJHN968k59OTAM9j92nYarN0RCsTiuft9FZ2K2iWC8ffNqgHZ0tTlYANTM4ZTKNAzO4zTEbFKXf118b0HHf89JJu8gLf3ObzNw0mSZlLsEYRCyX7VcxanmEONm2VbBPjP8RTuJFSFDwZ4eBoCPOfITic5Ys2pODJht-lfUxOJ-xxzdeLxzoc-UVh4Xru2r7CXizkhfjWTwlQNeG2YLFFzvzNctGultQslpl10R-3N8bKX0V8PWLUD1ye_kLUpTIadqZTHLuVCeU1HmRxpU3mwGMkUgwMxJ5Vb01f6yMMIE8PAEuQQQfRDg2rHzjD20BFM_","Sara K","","","","https://maps.google.com/?cid=12767973654923523200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"2162","verified","address-first","פיצה טורינו","דרך עכו 140, קניון הקריון, קריית ביאליק, Israel","32.825021","35.079888","ChIJ2QYy-eK2HRURykbmJjCu43g","Pizza Torino","Derekh Acre Haifa 140, Kiryat Bialik, Israel","32.8362932","35.0851681","0.600","1347","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;fast_food_restaurant;restaurant;food;point_of_interest;establishment","04-870-4545","4.1","552","Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 2:30 PM | Saturday: 6:00 – 11:00 PM | Sunday: 10:00 AM – 11:00 PM","yes","places/ChIJ2QYy-eK2HRURykbmJjCu43g/photos/AaVGc3klGRAqDxWFcs-Azb9tlvUY6qi9FwKqmU1JGUWvvbz6jdFnZkBqlxhovqfcYtdS7K9VUkF8KuX0xf85XWxMjz2DwAZ-QM41sQP4_TGnVNuOwC5Kyh_VyAA5-mpqTVxhJpEAkWv9Q-gPdvxbH-dJ71DZayDkV32NsU-ZdqkAx9C_dIX-bZSUxa7fmZ96V-hZQfHnizhvw6hbNR74bmXYmnu4ZPq6F8wqBn0GmU0U6E0O15Z8TyKWTNs6jqcTbQaNxSYwNmHGRwq_HH6NcWNiSEBKqd_YkjH3uaeM4sWbg4k5av-5rkdcHkezCS9lFqtdyXuyrOzQyI_W5t7PHo-tG339BtESJQFKxxLYZWg7olcS5M8GWbSbNQKlnmAVsBE6OGFeP0i9pVQkEBoPMUDdQC7bf6sq3omEZmGiFRRnmoaC29TN","פיצה טורינו - צומת צבר - קריית ביאליק","","","","https://maps.google.com/?cid=8710997626098960074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6504","verified","address-first","sushiya ירושלים","יוסף טרומפלדור 1, ירושלים","31.7683","35.2137","ChIJX9ryIirWAhURCoDJPdSM5XU","Sushiya Bezalel סושיה בצלאל","Yosef Trumpeldor St 1, Jerusalem, 9459001, Israel","31.780224599999997","35.2134733","0.500","1326","OPERATIONAL","food","sushi_restaurant","sushi_restaurant;asian_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment","02-625-9055","4.3","1459","Monday: 11:45 AM – 10:00 PM | Tuesday: 11:45 AM – 10:00 PM | Wednesday: 11:45 AM – 10:00 PM | Thursday: 11:45 AM – 10:00 PM | Friday: 11:30 AM – 2:00 PM | Saturday: Closed | Sunday: 11:45 AM – 10:00 PM","yes","places/ChIJX9ryIirWAhURCoDJPdSM5XU/photos/AaVGc3khOHnz6SCvjnjLeb4TDeLteheRdnpBf7oM-kM37J51EaUsEWKkVe6tt9aXY_2jW1gJBxGsj-xF75HQiujlIKjgLeEmkaAl6jbtpYPSQjKovL_nZKne87QZvnc6hC8l3GccP-i34RJtcsrW39p5LION8fRsqDEWrL3_myvmj9EwDL1WW_skpaDhh_e1lv3rq-btKZGv96vSUu723_zDaG-vZzXU674kGGldPdvhKVtJ7MsOttah2-rsbHJS_MpE426HT4fvNSaj1JBgMfqyiIo4EJsIvYRKZdHX9rry4tclDat-vo8pHgZWtVkFRST1kBgY7p8qQN3sEiwTYUu2tiAcrzIcw2cDhEe6Z3hZB2WyJgdtqPsbQSmB1vTwb3qSX1hZftTXwBOMSTCIQAzo_sog9Jms8LnWyYUu2aJhzhRe0w","Sushiya Bezalel סושיה בצלאל","","","","https://maps.google.com/?cid=8495351115301879818&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"3423","verified","address-first","הפונדק","המלך שאול 14, בני ברק, Israel","32.0873899","34.8324376","ChIJhZa_BBZKHRURBgmNPlWqCbw","Hapundak","Sha'ul ha-Melekh St 14, Bnei Brak, Israel","32.0781032","34.8406318","0.833","1289","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","03-807-2020","4.5","437","Monday: Closed | Tuesday: Closed | Wednesday: 7:00 PM – 2:00 AM | Thursday: 5:00 PM – 4:00 AM | Friday: Closed | Saturday: Closed | Sunday: Closed","yes","places/ChIJhZa_BBZKHRURBgmNPlWqCbw/photos/AaVGc3mIm8W_PmQjN1zV5w6_62XW5wDEh2YGzRx5kA7LkrSVZW0mQ2kj2ASR_LHWCQ9XJ_B0rXgOiN5-Ied0xTBrSN0__amqzANjQbYGkCNgSx8fRHKDGOOll9YtSTj7bdsP6ZodJTMGM_F72BMR_l6o3PgMb3pGBlaRSLuLtWbWYD0alTQYcmgj7sxXuisUxSpTehNHl8nY8zziXcLoUE95xyUuJ7om5kaA1MRKOs9zug6fNRmgzg8yBS_b8b36kgYZCgLYkOG5PQtnYq7sWjYjWTyrRDr3t0u_ypnDBcU0szWuu7d_yqy3y7JFe7S3P9riaHFsFN4FOSTPzX2IIeuIxMQN2ayezJPJaQslm-OKlc0EAZWPsNcXdC4N0uk0TbOZNr-QulFvnyrO1gE8z4q0rKHh_-1DbtxdtySGMIfHc6CFbg","שמוליק קלצקין","","","","https://maps.google.com/?cid=13549548237019220230&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"1314","verified","address-first","ג'ט לק שדרות","דרך מנחם בגין 7, שדרות, Israel","31.526474","34.5969696","ChIJ8Ytw9AiBAhURfGoytMtoglA","ג'ט לק שדרות Jetlek","Menachem Begin Rd, Sderot, Israel","31.516714699999998","34.5896274","1.000","1289","OPERATIONAL","food","ice_cream_shop","ice_cream_shop;coffee_shop;meal_takeaway;cafe;dessert_shop;confectionery;food_store;store;restaurant;food;point_of_interest;establishment","1-700-553-210","4.1","312","Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 2:00 PM | Saturday: 8:30 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM","yes","places/ChIJ8Ytw9AiBAhURfGoytMtoglA/photos/AaVGc3kO7mQojPONxGGsMrbKq30ur_gPbUIQPeZfYJ8dEiQ0AFT9az9yzNfdF4GqRdwcHyCt3pEsEwg_aCHySpLOK7adiVYthUzlpWz44tIAiOnsZS_5qBN6TcI8tZs7z33u_NlNw_vREonkMUvWmDtpkVLOE566pA1SPBpEthgb6ba8k3EiTSuNGDKQxtWTeEehHG5ZScOwBBrki4TRQbloHu8idaIPmwVsWSF2MOqeP3UYxhkvEfK-d75uTj0yDsKK93k4uCfJ-oLymDT2WeFtNgxw87hDqGrVbsbkEOKL8Wu2jWp3rgGp_y2ldiGDfcPMJIsljTsQ99npCSQYlf3N7lQwi8M2bvf3oU3BynuXqMBxbOz4-B0EO_l8u4HezZO7XO6i84HKD8ynmxtxorXhmxz0xPCn2ykO7RCPthapmydGRQ","ג'ט לק שדרות (כשר מהדרין)","","","","https://maps.google.com/?cid=5801314494117472892&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"7195","verified","address-first","BIGA קרית ים","גולדה 2, קרית ים","32.85","35.0667","ChIJqZGX3H63HRURO8fmmrC3rP8","ביגה קרית ים","Golda Me'ir St 2, Kiryat Yam, 3498202, Israel","32.856438","35.078104499999995","0.857","1283","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","04-610-0151","4","81","Monday: 8:30 AM – 10:30 PM | Tuesday: 8:30 AM – 10:30 PM | Wednesday: 8:30 AM – 10:30 PM | Thursday: 8:30 AM – 11:00 PM | Friday: 8:00 AM – 1:30 PM | Saturday: 7:00 – 11:30 PM | Sunday: 8:30 AM – 10:30 PM","yes","places/ChIJqZGX3H63HRURO8fmmrC3rP8/photos/AaVGc3n5MIYYHKJlavGQvod4g_0oTjbJ8ee8cvqtROEZ2SNn8UpWkbW2wzz3u-x2myTj4oiWm4G_A47brDjw8H_5MUWb_dut1LhdRlUNkbhPiZMwEYDrlK4R9qIi7FXALMjPZxx-ZKgL72Se--lHcla0zCcfn5J6jeJZx1560hyqY--U5zBXlLI7KTUM5fXjsd64qnwMLnz39mTf6KWWfpcvugNb4efeO8hnZ1uR2cBeL3hkvOlLgxSiljWLIcjFVmZCbQtiaX_Zeri6cbwfOMvH6ogXjoU8EpNBx1CbzaksLA3Dwp07Eo4ZL_kKQoaYN6gXLZbJlmD7m9avLqrGThqbA2qOrOguEhTKU--yLvlQm6A3eeY_EINXShXcTvsOmwxp2bLIZThKDl-8EtHCC3tjTWWg7m8Xth_vgQ3De0zWoBTntAt3","ביגה קרית ים","","","","https://maps.google.com/?cid=18423302144806799163&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6810","verified","address-first","The Palace Restaurant","אגרון 26, ירושלים","31.7683","35.2137","ChIJlbjWnu4pAxURxpK0pF-SxXQ","The Palace Restaurant - מסעדת הפאלאס","Gershon Agron St 26-28, Jerusalem, 9419009, Israel","31.7772849","35.2220044","1.000","1271","OPERATIONAL","food","restaurant","restaurant;fine_dining_restaurant;breakfast_restaurant;food;point_of_interest;establishment","02-542-3333","3.3","15","Monday: 6:30 – 10:30 AM | Tuesday: 6:30 – 10:30 AM | Wednesday: 6:30 – 10:30 AM | Thursday: 6:30 – 10:30 AM | Friday: 6:30 – 10:30 AM | Saturday: Closed | Sunday: 6:30 – 10:30 AM","yes","places/ChIJlbjWnu4pAxURxpK0pF-SxXQ/photos/AaVGc3kngvbymYaCGZUqnkAwP0AKWbG2RwztP85ZpLyXtXb9RT4Jzuua59tgdjosd2c1igJ90pEcSi16zzAl0uu5DYHA4HOkCWB_6a7AOaiSyMLOmiNcZ6WNLZKXNCctaWP4Gc-6p_MVY1ySUwyknDbqh4QcerZipffQLUosL1thDv6ga4gCUCR_WtLnG-fD7CAhsdsbnkY1hAyEi-zQdgLo7Qkt5Qd9XR0u9S_zRYfSsSb29FlYLwG9U3yXYXTendNmS3XsCwD-dBloCLsHmXGFuhjrqS2uNoFpqVVjwJRRbDBfEsdx0ZyVNmgn8mGG9fEXS-mFjA823sX5DzBBOWXBA-D3snj4nTRMPP1m8Rs_sOfQDNqcqDMtMQKzEoJNUsbujXU0wYb01lRH-cuCoRnGFE1gRwG7RyLqTc4ZBhmm0czErA","The Palace Restaurant - מסעדת הפאלאס","","","","https://maps.google.com/?cid=8414292418294485702&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6892","verified","address-first","King's Court Restaurant","אגרון 26, ירושלים","31.7683","35.2137","ChIJOXMGRmApAxUR561_bmUXzyA","King's Court | קינגס קורט - מסעדה חלבית","Gershon Agron St 26-28, Jerusalem, 9419009, Israel","31.7773669","35.2216863","1.000","1260","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","054-950-9092","4.9","89","Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 3:00 PM | Saturday: 8:30 – 10:30 PM | Sunday: 12:00 – 11:00 PM","yes","places/ChIJOXMGRmApAxUR561_bmUXzyA/photos/AaVGc3lsXv-EtU2TjylsdHnUAkBw1ZKUbpz6VSdFzm7tQGVpy7Cht6GWGpXAZKC5i3dmx4r8hNl-vhhP5r3G_NRtn1SMxnbTCoDtXacdLxv7kfXfx91_nGnQ1Uxcs5IChS4HCU0zuTnE19kSTDFaq7L39LnUbpQ8pOccASJvte0YoreiL0Tb8iYuEnduN54o0WLKO7W6mOeqYjaMIiKlqLu4jiueeg7Wrmvm-HcEJzJHuSY6GMdyVeirpLqds1J7uzrm4s213EF4KoWnhdbE5VNx5gYi746VJkfnIHE3q2gzUC6AUe33uwjIXZhPQmW8tPJYgL4ibMn9sRk2wtcP_7nKoHDD3l8Kjgnb8SWLupfwPW07rZ5Kwy9Avqlh8w0ZiieyurRWFE2IpEb91MyU4sUNP4bCOtZysPIvv5g56Y4Qww5k84Kp","King's Court | קינגס קורט - מסעדה חלבית","","","","https://maps.google.com/?cid=2364134053805796839&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6621","verified","address-first","The Terrace - הטרסה","אגרון 26, ירושלים","31.7683","35.2137","ChIJXV7GUGgpAxURCRCHin7BxR4","The Terrace || הטרסה","Gershon Agron St 26-28, Jerusalem, 9419008, Israel","31.7773669","35.2216863","1.000","1260","OPERATIONAL","food","cocktail_bar","cocktail_bar;diner;bar;restaurant;food;point_of_interest;establishment","054-950-9092","4","41","Monday: 6:30 – 11:00 PM | Tuesday: 6:30 – 11:00 PM | Wednesday: 6:30 – 11:00 PM | Thursday: 6:30 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 6:30 – 11:00 PM","yes","places/ChIJXV7GUGgpAxURCRCHin7BxR4/photos/AaVGc3kbnjXhF5X-xJfPg7UcGJ-g4Xx84W8gaix8ywGnylPNZqJ3gRjZ2mYgyC3oZ0RT1DJO5YMv8sSrWs8V1-MJ-RhVDHcGmzwvq7PP0j2iqBWJMOkgu_Pg8CohPMQOhqYZjjY25c9G7zwcl305wqwttExjZKTRx1KFJeapkDwEvPM7LHLWTLULStqaFGzDUxb3DKmftWFIYaPpnhLgrwFZRgS4hX85VAz5vuVRvC9COgBSDCZK28hIQsdBnS7FiidnrGl-UZHnjVXHNwNyxgF6kzjBBhaavXDMUl-Rt1yHMk_fpK3OF4HGSvEgd5Gpq4rt3PW6OFUYXXrUXUv-NOghC7IYyBvfX6M3xZdoakue8v7Cj0knURJoeNyDCEJcxxhoqb3TN0cDRqJ8MsM1tc72t6eZmnR5hXuHoaGjfKnbzxrGtg","The Terrace || הטרסה","","","","https://maps.google.com/?cid=2217391140783984649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6711","verified","address-first","VIVINO זכרון יעקב","מול זכרון כביש 4, אזור תעשייה מערבי, זכרון יעקב","32.5714","34.9465","ChIJY2LYEMYLHRURJNDtUCX8vtE","vivino","מול זכרון כביש 4, אזור תעשייה מערבי, Zihron Ya'akov, Israel","32.569448","34.933355999999996","1.000","1251","OPERATIONAL","food","italian_restaurant","italian_restaurant;restaurant;food;point_of_interest;establishment","04-828-3000","4.3","3758","Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 10:30 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 10:30 PM","yes","places/ChIJY2LYEMYLHRURJNDtUCX8vtE/photos/AaVGc3lgKEJsqgrS0dELLHsnaBoJSPSrLXzwYoF7iqHaKEVF3dhefKkVbxy6JIy5XimY5I2qeO7FKKAY-CZqsjIZRhK3Um-SuyLKFe5r1IppfWnRwieCcOdAfyjDbyv3BIINNFkCMT-I9lAkrJbdENIDqllq3OQ0lErDIAET_AxJfchzN4NvnJrPJdhYcMlxbuf_eTkpZ4mxTganq-YU1mVBOsJLI2X0loMDBmRGW2_CMMuW9yS_eQZdSFev4n51OqisT_KKblfFfL6pog5jzsphz7NX7xofO6SxkB6pwYDwHlSZMqq49KCJTbjHD3-aWYKzlvIq54Hhm6FWIRHaUcdQYy2rpcgqD0RKfvDanIKxdH5HkivJcOq56zIeFMyu9-fUkmGOPB9CM9K6nGjmNZ937vEZtlXDZdOi6d50Oqx_WpxXUgZl","vivino - זכרון יעקב","","","","https://maps.google.com/?cid=15113794636703715364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"2003","verified","address-first","גבו","שד' הציונות 1, קרית אתא, Israel","32.8115853","35.1163747","ChIJ4wiBirW2HRURjJRbpPLM2kI","קייטרינג גבו","Sderot Hatsiyonut 1, Kiryat Ata, Israel","32.806435199999996","35.1045364","1.000","1246","OPERATIONAL","food","restaurant","catering_service;food_delivery;service;restaurant;food;point_of_interest;establishment","04-997-4799","4.5","186","Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 9:00 AM – 12:00 AM | Friday: 5:30 AM – 2:30 PM | Saturday: Closed | Sunday: Closed","yes","places/ChIJ4wiBirW2HRURjJRbpPLM2kI/photos/AaVGc3k14iRcg36w6_HLyAB2goUFitFYfpd4qOL-L26EpDtV-16tvhcrBUNRW3dpwqoQujDNwDPNSvP_N9nTUAV-I9Uy7PnIorU5JiBrI9Xja14y9bZftmc1IDSlCCI4d_M_r2tXcvo-UCeJa0s7Da7tmyUOiuvd-1b1aIv6w6g3HautPvcJkqcowjCPu5pJoPdmUlJTClmYJ3csYMYm4PCMfBsM20OHZtx6jRjGL06kvj_ntifuUfCHQM_FqRjO-h6HxGnhD0qzNrRuq2XyK_8iMMpSTqfBkZzRoV6PRiX3dBsohuk-Nj2InmG_ZmuKLMmMqX3-lmMjLFgja6eTaTP_SjkcJGC6OxFxosOZ3THfrntCTb1fVgJu2OfmnMJ1UduRo0hWxI_OCNnkJjTF5dTxrfVN0xGt7qWkVOLbTLUiSZbYLw","נוריאל רחמים","","","","https://maps.google.com/?cid=4817388093937783948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
