id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
1818,flagged,0.7,1.000,441,ארליך,ארליך,no,"הרצל 19, אשקלון, Israel",,no,dist=441m name=1.00 needs-review
1819,no_match,0.2,0.375,1110,פלאפל נטו,פינת הפלאפל והשניצל,no,"דרך מנחם בגין 4, שדרות, Israel",,no,dist=1110m name=0.38 no-match
1821,flagged,0.4,1.000,1264,האותנטית,האותנטית,no,"דרך חברון 48, ביג באר שבע, Israel",,no,dist=1264m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1822,verified,0.95,1.000,22,שיפודי אל הנגב,שיפודי אל הנגב - שווארמה בבאר שבע | מסעדת בשרים,yes,"שד' יצחק רגר 23, באר שבע, Israel","Yitzhack I. Rager Blvd 187, Be'er Sheva, Israel",yes,dist=22m name=1.00 close-proximity
1823,flagged,0.7,1.000,294,הלגה טוסט נקניק & נקניקיות,הלגה טוסט נקניק,no,"ההסתדרות 37, באר שבע, Israel",,no,dist=294m name=1.00 needs-review
1824,no_match,0.2,0.333,772,שליס,שלומי בפיתה,no,"יוסף סמלו 8, נתיבות, Israel",,no,dist=772m name=0.33 no-match
1825,flagged,0.7,1.000,703,פיצה עגבניה,פיצה עגבניה אילת,no,"אילת, Israel",,no,dist=703m name=1.00 needs-review
1826,no_match,0.2,0.200,557,בי 10,Derech HaShalom 907/10,no,"דרך השלום 907, דימונה, Israel",,no,dist=557m name=0.20 no-match
1827,no_match,0.2,0.375,315,חומוס סוף,Hummusuf,no,"המלאכה 5, אילת, Israel",,no,dist=315m name=0.38 no-match
1828,verified,0.88,0.615,168,שווארמה פל פל אילת,Shawarma Pilpel,no,"שד' התמרים 134, אילת, Israel","Sderot HaTmarim 16-20, Eilat, Israel",yes,dist=168m name=0.62 near+name
1829,flagged,0.4,0.500,106,אשכרה בשרים,Ashkarah Grill bar,no,"המלאכה 18, אילת, Israel",,no,dist=106m name=0.50 business=CLOSED_PERMANENTLY (non-operational)
1830,no_match,0.2,1.000,1755,פיצה בריבוע,פיצה בריבוע,no,"שד' מלכי ישראל 178, ישפרו סנטר קרית גת, Israel",,no,dist=1755m name=1.00 no-match
1831,verified,0.95,1.000,23,פיצה מזל,פיצה מזל,yes,"דוד וולפסון 1, אשדוד, Israel","David Wolffsohn St 1, Ashdod, Israel",yes,dist=23m name=1.00 close-proximity
1832,no_match,0.2,1.000,2401,קפה עלית-אספרסו בר,קפה עלית אספרסו בר,no,"באר שבע, Israel",,no,dist=2401m name=1.00 no-match
1833,flagged,0.7,1.000,304,Crema express,Crema Express,no,"שד' התמרים 13, אילת, Israel",,no,dist=304m name=1.00 needs-review
1834,no_match,0.2,0.625,1324,בורקסטופ,Burekas Stop,no,"טללים, Israel",,no,dist=1324m name=0.63 no-match
1835,no_match,0.2,1.000,1346,פיצה האט,פיצה האט - קרית גת,no,"דרך הדרום 3, קריית גת, Israel",,no,dist=1346m name=1.00 no-match
1836,no_match,0.2,0.273,1466,סיצילה,לוצ'נה באר שבע,no,"באר שבע, Israel",,no,dist=1466m name=0.27 no-match
1837,verified,0.88,1.000,207,גרג קיטשן,גרג קיטשן סניף גן העיר אשדוד,yes,"הגדוד העברי 1, אשדוד, Israel","גן העיר, הגדוד העברי 1, אשדוד, 7745511, Israel",yes,dist=207m name=1.00 near+name
1838,flagged,0.6,0.273,47,השבע,Pasha Shawarma Ashdod,no,"הבנאים 4, נמל אשדוד, Israel",,no,dist=47m name=0.27 proximity-name-mismatch
1839,no_match,0.2,0.235,3667,בשרים במעשנה smokin meat,פרננדוס כרמי גת,no,"קריית גת, Israel",,no,dist=3667m name=0.24 no-match
1840,flagged,0.4,0.167,174,ניוז קופי,News coffee Eilat,no,"דרבן, אילת, Israel",,no,dist=174m name=0.17 business=CLOSED_PERMANENTLY (non-operational)
1841,verified,0.95,0.444,14,בליקר בייקרי,Bleecker Bakery Ashdod,no,"הגדוד העברי 6, קניון סי מול, אשדוד, Israel","Ha-Gdud ha-Ivri St, Ashdod, Israel",yes,dist=14m name=0.44 close-proximity
1842,no_match,0.2,1.000,4567,בורגרים תחנה מרכזית,"בורגרים באר שבע- תחנה מרכזית ב""ש, כשר בשר חלק",no,"משה קהירי 2, באר שבע, Israel",,no,dist=4567m name=1.00 no-match
1843,no_match,0.2,1.000,76073,בורגרס בר,Burgers Bar בורגרס בר,no,"ישע, Israel",,no,dist=76073m name=1.00 no-match
1844,verified,0.88,0.600,84,פסקדו,Pescado,no,"מרטין בובר 1, אשדוד, Israel","Martin Buber St 1/12, Ashdod, Israel",yes,dist=84m name=0.60 near+name
1845,no_match,0.2,0.667,2118,שניצליין באר שבע,"שניצל טיים באר שבע | חלות שניצל , מגשי אירוח",no,"יצחק בן צבי 4, קניון הנגב, Israel",,no,dist=2118m name=0.67 no-match
1846,flagged,0.4,1.000,512,פיצה דומינו,פיצה דומינו,no,"שד' בן גוריון 3, מצפה רמון, Israel",,no,dist=512m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1847,verified,0.95,1.000,55,פיצה האט,Pizza Hut,no,"פרץ סנטר דימונה, Israel","קניון פרץ, Dimona, Israel",yes,dist=55m name=1.00 close-proximity
1848,no_match,0.2,0.500,3111,המטבח של שושנה,הסוד של שושנה - ג'חנון באילת | משלוחי ג'חנון באילת | ג'חנון בשבת באילת | חמין בשבת באילת,no,"דרך אילת 15, באר שבע, Israel",,no,dist=3111m name=0.50 no-match
1849,no_match,0.2,1.000,1656,"ד""ר שניצל","ד""ר שניצל - שדרות",no,"דרך מנחם בגין 1, שדרות, Israel",,no,dist=1656m name=1.00 no-match
1850,no_match,0.2,0.214,1702,תמרינד,Beer garden - ביר גארדן אילת,no,"דרך פעמי השלום 23, טיילת רויאל ביץ', אילת, Israel",,no,dist=1702m name=0.21 no-match
1851,flagged,0.6,0.091,65,אוכל ביתי,אל סיקרטו - El secreto,no,"קק""ל 29, באר שבע, Israel",,no,dist=65m name=0.09 proximity-name-mismatch
1852,no_match,0.2,0.167,608,פוטאטוס,סבא ג'בטו (כשר),no,"שד' יוהנה ז'בוטינסקי 11, באר שבע, Israel",,no,dist=608m name=0.17 no-match
1853,verified,0.95,1.000,55,בית האוכל הבוכרי,בית האוכל הבוכרי,yes,"הכרם 17, אשקלון, Israel","Ha-Kerem St 2, Ashkelon, Israel",yes,dist=55m name=1.00 close-proximity
1854,verified,0.88,1.000,146,פיצה כמעט חינם,Pizza Kimat Hinam,no,"גן בנימין 12, אילת, Israel","גן בנימין 12 חנות מספר 3 מרכז חופית אילת, Eilat, 8801430, Israel",yes,dist=146m name=1.00 near+name
1855,verified,0.88,1.000,95,הגחלים,הגחלים,yes,"הנשיא 90, אשקלון, Israel","Ha-Gvura St 1, Ashkelon, Israel",yes,dist=95m name=1.00 near+name
1856,no_match,0.2,0.231,818,פיצה פסטה,Pasta Basta ringelblum,no,"המדע 43, באר שבע, Israel",,no,dist=818m name=0.23 no-match
1857,verified,0.88,1.000,211,הירושלמית,הירושלמית- בוא להיות מעורב,yes,"קק""ל 47, באר שבע, Israel","שדרות קק״ל 47, באר שבע, 8476801, Israel",yes,dist=211m name=1.00 near+name
1858,flagged,0.4,1.000,36,יאללה שווארמה,יאללה שווארמה,no,"אברהם אבינו 94, באר שבע, Israel",,no,dist=36m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1859,flagged,0.7,0.667,492,בורגראנץ' דימונה,בורגראנץ' סניף אילת,no,"שד' התמרים 133, אילת, Israel",,no,dist=492m name=0.67 needs-review
1860,no_match,0.2,0.125,57727,מסעדת ציפורה,Shipudei Tzipora,no,"אהבת ישראל 14, שדרות, Israel",,no,dist=57727m name=0.13 no-match
1861,no_match,0.2,,,קייטרינג גיטליה,,no,"אשדוד, Israel",,no,no-candidate
1862,flagged,0.4,1.000,446,אדיס-עלם,אדיס עלם,no,"הבנאים 5, נמל אשדוד, Israel",,no,dist=446m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1863,no_match,0.2,1.000,3158,פיצה האט,Pizza Hut,no,"שד' יצחק רגר 53, באר שבע, Israel",,no,dist=3158m name=1.00 no-match
1864,no_match,0.2,0.167,3017,ברקודה בר,Matilda Bar,no,"האורגים 6, נמל אשדוד, Israel",,no,dist=3017m name=0.17 no-match
1865,verified,0.88,0.667,161,מיסטר שי,Mr. Shay,no,"פלמ""ח 32, ערד, Israel","Palmach St 32, Arad, Israel",yes,dist=161m name=0.67 near+name
1866,flagged,0.4,1.000,41,פיצאסו,פיצאסו Pizzasso,no,"גדעון בן יואש 39, אשקלון, Israel",,no,dist=41m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1867,no_match,0.2,0.167,513,החלביה,Mall 7 shopping Center,no,"הע""ל 30, מול 7 MALL, באר שבע, Israel",,no,dist=513m name=0.17 no-match
1868,verified,0.88,1.000,248,לולה טורטיה בר,לולה טורטייה בר,yes,"צפניה 10, אשקלון, Israel","מרכז אפרידר, צפניה 10, אשקלון, Israel",yes,dist=248m name=1.00 near+name
1869,no_match,0.2,0.400,1269,גולדה,Golda Eilat,no,"אילת, Israel",,no,dist=1269m name=0.40 no-match
1870,flagged,0.7,1.000,689,הקוסקוס של רותם,הקוסקוס של רותם,no,"דרך הדרום 9, קריית גת, Israel",,no,dist=689m name=1.00 needs-review
1871,no_match,0.2,0.667,1883,מסעדת סרי,Sifriya,no,"באר שבע, Israel",,no,dist=1883m name=0.67 no-match
1872,verified,0.95,1.000,44,פיצה בוס,פיצה בוס,yes,"גיא אוני 12, אשדוד, Israel","Gei Oni St 12, Ashdod, Israel",yes,dist=44m name=1.00 close-proximity
1873,verified,0.95,1.000,66,חומוס אליהו,חומוס אליהו אשדוד,yes,"הבנאים 7, נמל אשדוד, Israel","HaBana'im St 7, Ashdod, Israel",yes,dist=66m name=1.00 close-proximity
1874,flagged,0.6,0.000,64,דוקטור פיצה,באביס פיצה - babi's,no,"משה ברזני 25, קריית גת, Israel",,no,dist=64m name=0.00 proximity-name-mismatch
1875,verified,0.95,0.500,65,הלליס שווארמה,שווארמה אשקלון,no,"הגבורה 15, אשקלון, Israel","Ha-Gvura St 7, Ashkelon, Israel",yes,dist=65m name=0.50 close-proximity
1876,verified,0.88,1.000,132,החומוס של טחינה,החומוס של טחינה,yes,"הרצל 51, שדרות, Israel","Hertsel St 51, Sderot, Israel",yes,dist=132m name=1.00 near+name
1877,flagged,0.7,1.000,970,קפה גרג,קפה גרג גרנד קניון באר שבע,no,"שד' דוד טוביהו 125, באר שבע, Israel",,no,dist=970m name=1.00 needs-review
1878,flagged,0.4,1.000,381,שיפודי רון,שיפודי רון,no,"מ""ד המעפילים 4, דימונה, Israel",,no,dist=381m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1879,no_match,0.2,0.200,2511,טוסטאדס,מורדוך אשקלון -טוסט נקניק,no,"פרידן, אשקלון, Israel",,no,dist=2511m name=0.20 no-match
1880,flagged,0.4,0.167,1391,אש ועשן,Fire and Smoke Restaurant,no,"שד' הפרחים 31, אשדוד, Israel",,no,dist=1391m name=0.17 business=CLOSED_PERMANENTLY (non-operational)
1881,flagged,0.6,0.000,32,גספאצ'ו,Yekuti'el Adam St 9,no,"יקותיאל אדם 9, אשקלון, Israel",,no,dist=32m name=0.00 proximity-name-mismatch
1882,verified,0.88,1.000,218,מיקי'ס,מיקי'ס,yes,"יהושע הצורף 34, באר שבע, Israel","Yehoshu'a ha-Tsoref St 34, Be'er Sheva, Israel",yes,dist=218m name=1.00 near+name
1883,flagged,0.7,0.600,676,החומוס של אמא,החומוס של טחינה,no,"הדקל 41, שדרות, Israel",,no,dist=676m name=0.60 needs-review
1884,no_match,0.2,0.556,686,פלאפל בוארון,Falafel Boaron,no,"הרצל 44, אשקלון, Israel",,no,dist=686m name=0.56 no-match
1885,verified,0.88,1.000,156,שיפודי הפינה,שיפודי הפינה,yes,"הרצל 9, אשקלון, Israel","Herzl St 9, Ashkelon, Israel",yes,dist=156m name=1.00 near+name
1886,flagged,0.4,1.000,350,סבא שמחה,סבא שמחה,no,"הרצל 27, שדרות, Israel",,no,dist=350m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1887,flagged,0.7,1.000,771,טורו פרימיום,טורו פרמיום,no,"דרך הדרום 22, קריית גת, Israel",,no,dist=771m name=1.00 needs-review
1888,no_match,0.2,1.000,1260,קפה לימון,בר קפה - לימון,no,"שד' הרצל 1, אשדוד, Israel",,no,dist=1260m name=1.00 no-match
1889,verified,0.88,1.000,193,הקוסקוס של ז'קלין,הקוסקוס של ז'קלין,yes,"שומרון 64, באר שבע, Israel","Shomron St 64, Be'er Sheva, Israel",yes,dist=193m name=1.00 near+name
1890,flagged,0.4,1.000,342,שניצל קוויק,שניצל קוויק,no,"הפלמ""ח 20, אשדוד, Israel",,no,dist=342m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1891,flagged,0.7,1.000,1030,פיצה כמעט חינם,פיצה כמעט חינם,no,"דרך מנחם בגין 4, שדרות, Israel",,no,dist=1030m name=1.00 needs-review
1892,verified,0.95,0.750,22,מקדונלד'ס,McDonald's,no,"בלפור 14, קניון לב אשדוד, Israel","קניון הסיטי שדרות מנחם בגין אשדוד, ים, 7763801, Israel",yes,dist=22m name=0.75 close-proximity
1893,flagged,0.4,1.000,134,המטבח של לידור,המטבח של לידור,no,"אטד 86, באר שבע, Israel",,no,dist=134m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1894,verified,0.88,0.500,106,באגט דולפין אילת,Baguette Dolphin,no,"הקניון האדום, אילת, Israel","הקניון האדום, Eilat, Israel",yes,dist=106m name=0.50 near+name
1895,no_match,0.2,0.500,436,"""מאפית בית הלחם""",בית הלחם והמאפה,no,"קריית גת, Israel",,no,dist=436m name=0.50 no-match
1896,flagged,0.4,1.000,2429,טביליסי,מסעדה טביליסי,no,"דרך מצדה 266, באר שבע, Israel",,no,dist=2429m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1897,no_match,0.2,0.300,963,מעדן,Maadaney Mania Delicates,no,"צפניה, אשקלון, Israel",,no,dist=963m name=0.30 no-match
1898,no_match,0.2,,,האנוי מסעדה סינית,,no,"הנרייטה סולד 8, באר שבע, Israel",,no,no-candidate
1899,flagged,0.7,0.250,93,פלמריי גריל בר,פבלה pavella,no,"מרטין בובר 1, אשדוד, Israel",,no,dist=93m name=0.25 needs-review
1900,no_match,0.2,1.000,16086,קאסה דל-פפה,קאסה דל פפה,no,"דרך החרושת, קריית גת, Israel",,no,dist=16086m name=1.00 no-match
1901,no_match,0.2,0.125,518,Chef burger,מיסטר B10 דימונה,no,"שד' יגאל אלון 31, דימונה, Israel",,no,dist=518m name=0.13 no-match
1902,flagged,0.7,1.000,326,טוסטל,טוסטל - טוסט בשר פרימיום,no,"בעלי המלאכה 200, נתיבות, Israel",,no,dist=326m name=1.00 needs-review
1903,verified,0.88,1.000,92,פיצה טיים,פיצה טיים - פיצה כשרה באילת | פיצריה באילת,yes,"סיני 683, אילת, Israel","Sinai St 683, Eilat, 8800000, Israel",yes,dist=92m name=1.00 near+name
1904,no_match,0.2,0.357,1716,הקבב של סבתא,רקבב תומר תומס,no,"העמל 41, נמל אשדוד, Israel",,no,dist=1716m name=0.36 no-match
1905,flagged,0.7,0.071,76,לה ורה,KSP computers and cellular,no,"אלי כהן 21, אשקלון, Israel",,no,dist=76m name=0.07 needs-review
1906,verified,0.88,1.000,98,פיצה לב הרובע,פיצה לב הרובע,yes,"רבי ינאי 7, אשדוד, Israel","Rabbi Yanai St 7, Ashdod, Israel",yes,dist=98m name=1.00 near+name
1907,no_match,0.2,0.300,626,הפיצה של יהושוע,Joshua's pizza,no,"דימונה, Israel",,no,dist=626m name=0.30 no-match
1908,no_match,0.2,0.125,304,יוברי,Yoberry / You - Dairy & Vegan restaurant,no,"הזית 41, קריית גת, Israel",,no,dist=304m name=0.13 no-match
1909,verified,0.88,1.000,243,Burger King אשדוד,Burger King,no,"אורט 1, נמל אשדוד, Israel","אורט 2 מתחם תחנת דלק מנטה אשדוד, Ashdod, 7724220, Israel",yes,dist=243m name=1.00 near+name
1911,no_match,0.2,0.136,2313,בן שימול,"סופר זול מסס ובניו בע""מ",no,"שד' ירושלים 31, נתיבות, Israel",,no,dist=2313m name=0.14 no-match
1912,no_match,0.2,0.143,401,עוגה צ'אגה,Uga Chaga Bakery Eilat,no,"אילות, אילת, Israel",,no,dist=401m name=0.14 no-match
1913,no_match,0.2,0.833,1740,שיבולים,Shibolim - Bakery & Restaurant,no,"שד' ששת הימים 310, אילת, Israel",,no,dist=1740m name=0.83 no-match
1914,verified,0.88,0.750,198,עומר'ס,Omer's,no,"שד' התמרים 83, אילת, Israel","Sderot HaTmarim 26, Eilat, Israel",yes,dist=198m name=0.75 near+name
1915,no_match,0.2,0.364,4605,השיפודיה של כהן,שלומי שיפודין,no,"דוד המלך 2, באר שבע, Israel",,no,dist=4605m name=0.36 no-match
1916,flagged,0.7,1.000,682,המרענן,המרענן -קייטרינג חלבי ומגשי אירוח אשדוד,no,"האורגים 24, נמל אשדוד, Israel",,no,dist=682m name=1.00 needs-review
1917,flagged,0.4,1.000,907,הדסה כל ההבדל בטעם,הדסה כל ההבדל בטעם,no,"העבודה 57, נמל אשדוד, Israel",,no,dist=907m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1918,flagged,0.6,0.000,68,להפרנייה,Baba Sali St 103,no,"בבא סאלי 103, דימונה, Israel",,no,dist=68m name=0.00 proximity-name-mismatch
1919,verified,0.88,1.000,136,פיצריית בית הזיווה,פיצריית בית הזיווה אשקלון,yes,"שילה 1, אשקלון, Israel","Shilo St 1, Ashkelon, Israel",yes,dist=136m name=1.00 near+name
1920,no_match,0.2,0.167,2399,הבגאט של נונו,נונה- מזללה איכותית,no,"אשקלון, Israel",,no,dist=2399m name=0.17 no-match
1921,no_match,0.2,0.143,1071,קפה עלית-אספרסו בר,Black Gold Coffee Boutique Ashdod,no,"שד' מנחם בגין, אשדוד, Israel",,no,dist=1071m name=0.14 no-match
1922,no_match,0.2,1.000,2909,קייטרינג בשמל,בשמל,no,"באר שבע, Israel",,no,dist=2909m name=1.00 no-match
1923,verified,0.88,1.000,141,קפטן קרפ,קפטן קרפ - מרינה מול,yes,"הנמל 9, אשקלון, Israel","HaNamal St 9, Ashkelon, Israel",yes,dist=141m name=1.00 near+name
1924,no_match,0.2,0.077,343,שווארמת התקווה,Tapuz shopping centre,no,"יצחק בן צבי 10, באר שבע, Israel",,no,dist=343m name=0.08 no-match
