group,pool,id,old_name,old_address,new_google_name,new_google_address,new_place_id,reason
wrong_or_notfound,red-unique,5926,עלמה,"רמת ים 60, הרצליה פיתוח, Israel",Alma Café,"Sokolov St 95, Ramat Hasharon, 4723905, Israel",ChIJPy-OMnZJHRUREBPi93jP9nA,"LLM דחה (0.95): שתי עסקים שונים במיקומים שונים. עלמה בהרצליה פיתוח (רמת ים 60) לעומת Alma Café בראמת השרון (סוקולוב 95). למרות שהשמות דומים (עלמה = Alma), כתובות האדרסים שונות בעיתוניים שונים וערים שונות (הרצליה vs ראמת השרון)."
wrong_or_notfound,red-unique,5930,Denishcaffe,"אחוזה 106, רעננה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5934,אצל שלומי,"אחוזה 88, רעננה, Israel",שווארמה צארום רעננה,"פינת חצר השוק, אחוזה 89, רעננה, 4360020, Israel",ChIJLweWM_A5HRURPwqevFacvU4,"LLM דחה (0.95): Different names (אצל שלומי vs שווארמה צארום רעננה), different addresses (אחוזה 88 vs אחוזה 89), different business types (generic vs shawarma specialist)"
wrong_or_notfound,red-unique,5945,כתר הירח,"דוד אלרואי 6, הרצליה, Israel",כתר המזרח חינה,"Yosef Shprintsak St 19, Ramla, Israel",ChIJf1WQhv61AhUROnA332lUjq0,"LLM דחה (0.99): שתי עיריות שונות לחלוטין (הרצליה vs רמלה), כתובות שונות, שמות דומים אך לא זהים. A: 'כתר הירח' (Crown of the Moon), B: 'כתר המזרח חינה' (Crown of the East/Orient). מוקדים נפרדים לחלוטין."
wrong_or_notfound,red-unique,5947,לילך,"סמילנסקי 7, נתניה, Israel",מונה ליזה בוטיק שמלות ערב,"Smilanski St 5, Netanya, 4243103, Israel",ChIJeZIjkqlqHRUR9zTuTykyHM0,"LLM דחה (0.95): שני עסקים שונים לחלוטין: לילך הוא בסמילנסקי 7, מונה ליזה בוטיק שמלות ערב בסמילנסקי 5. כתובות שונות, שמות לא קשורים, סוגי עסקים שונים (לילך לעומת חנות שמלות ערב)"
wrong_or_notfound,red-unique,5949,פלאנט,"הנגר 1, נווה נאמן, הוד השרון, Israel","פלאנט קייטרינג בע""מ","Galgalei ha-Plada St 1, Kefar Sava, Israel",ChIJZ7bkiCc4HRUR2E61mnWrfKQ,"LLM דחה (0.95): Different cities (Hod HaSharon vs Kefar Sava) and different street addresses. Despite matching Hebrew name 'Planet', these are clearly separate locations. The 'Catering' designation in B's full name suggests possible corporate relation, but they operate as distinct physical establishments."
wrong_or_notfound,red-unique,6025,מצפה ים,"קרליבך 4, נתניה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6028,ויצ'י,"אחוזה 92, רעננה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6035,שמונה,"הנשיא וייצמן 59, קניון לב חדרה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,red-unique,6066,המזללה,"שלמה וחיה אנגל 78, B סנטר כפר סבא, Israel",המזללה,"Engel St 78, Kefar Sava, Israel",ChIJefFTdvY4HRURp4wxLq_HAr4,"LLM אישר (0.95): שם ייחודי (המזללה) + אותה כתובת בשני שפות: שלמה וחיה אנגל 78 = Engel St 78, שניהם בכפר סבא"
wrong_or_notfound,red-unique,6069,עובדיה דה ליון,"הסיגלון 45, כפר יונה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6110,"ד""ר לק","סוקולוב 32, הרצליה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6129,אבולעפיה אוכל רחוב ישראלי,"האומן 17, חדרה, Israel",אבולעפיה,"Ha-Dkalim St 86, Pardes Hanna-Karkur, Israel",ChIJ_S-NDEIOHRUR1oPXIO6WZqY,"LLM דחה (0.95): Different cities (Hadera vs Pardes Hanna-Karkur) and different street addresses. Despite shared 'Abouelafia' name (unique restaurant chain), these are separate branch locations in different municipalities."
sure_right,red-unique,6142,"Ital"" Pizza","שער הגיא 8, נתניה, Israel",Bar Italia,"מלון Vert, שדרות עובד בן עמי 113, נתניה, Israel",ChIJg6UqxZJBHRUR0kw-Pk_BTtU,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6183,L'atelier,"דרך הנדיב 102, פרדס חנה-כרכור, Israel",L’Atelier,"Nahalat Binyamin St 7, Tel Aviv-Yafo, Israel",ChIJuVnaOb5NHRURHs_WOYRZvW4,"LLM דחה (0.99): שני מקומות שונים לחלוטין: A בפרדס חנה-כרכור בצפון, B בתל אביב במרכז. גם אם השם זהה, הכתובות בערים שונות מאוד מוכיחות שאלו שתי מסעדות נפרדות."
wrong_or_notfound,red-unique,6201,Food Story,"הפרחים 68, ניצני עוז, Israel",,,,נבדקו 6 מועמדים — אין התאמה
sure_right,red-unique,6202,שווארמה איתי,"שמואל הנציב 6, נתניה, Israel",אורפה שווארמה גריל,"אגם סנטר, שדרות בן צבי 113, נתניה, Israel",ChIJ9TkGshNBHRURCXu8HYuTloc,שם תואם + עיר + רחוב
wrong_or_notfound,red-unique,6203,שניצל גיסנו,"פתח תקוה 73, רמת אפרים, נתניה, Israel",שניצל 20 טעמים פתח תקווה,"Elazar Fridman St 9, Petah Tikva, Israel",ChIJ10vfAco3HRURjgp4h2bXlWo,"LLM דחה (0.95): Different cities: Netanya (A) vs Petah Tikva (B). Different street addresses. Different restaurant names. Despite 'Petach Tikva/Petah Tikva' appearing in A's address, A is clearly located in Netanya (Israel postal format). No chain indicators suggest these are separate establishments."
wrong_or_notfound,red-unique,6229,אליאן ונויה הכל לבית,"הרברט סמואל 47, חדרה, Israel","הכל לבית - כלים חד פעמיים, כלי בית בחדרה","HaNassi St 60, Hadera, 3842282, Israel",ChIJdaAVN4QTHRURuHdBLyqbgRo,"LLM דחה (0.95): שני כתובות שונות בחדרה: הרברט סמואל 47 מול HaNassi St 60. אלו רחובות שונים במרחק משמעותי. גם אם לשמות דמיון (שניהם קשורים למכירת כלים חד-פעמיים), הם נמצאים בשני מקומות פיזיים שונים בעיר."
wrong_or_notfound,red-unique,6232,שיר ומטעמים טובים,"בן גוריון 14, הרצליה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6257,Ben's,"גלגלי הפלדה 5, כפר סבא, Israel",Benedict,"מתחם G, Weizmann 207, Kfar Saba, Israel",ChIJtXjmlL05HRUR4y4itZJut9Y,"LLM דחה (0.95): Different addresses in Kfar Saba. A: Galgalei HaPalda St. 5 (גלגלי הפלדה). B: Weizmann St. 207, complex G (מתחם G). Different street names and building numbers indicate separate locations. Names 'Ben's' vs 'Benedict' are not translations of each other."
sure_right,red-unique,6483,החברים קניון רמות,"קניון רמות, ירושלים",פיצה האט - פיצה בירושלים (רמות),"קניון רמות, Jerusalem",ChIJeRsY4SfXAhURonKxw4D5I7c,שם תואם + עיר + רחוב
sure_right,red-unique,6575,B-FRESH - קניון מבשרת,"החוצבים 10, מבשרת ציון",B-FRESH קניון מבשרת,"HaHotsvim Avenue 10, Mevaseret Zion, Israel",ChIJqeIxF6fXAhURzflzZkDt3SY,"LLM אישר (0.95): Same unique brand name (B-FRESH), identical specific mall location (קניון מבשרת/Mevaseret Zion mall), matching street address (החוצבים/HaHotsvim Ave 10). Hebrew and English are translations of same address."
wrong_or_notfound,red-unique,6600,פיקאסו אשדוד,"יצחק הנשיא 100, אשדוד",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6606,תה מנחה- וולדורף אסטוריה,"גרשון אגרון 26, ירושלים",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6688,Moses Air,"טרמינל 3, נתב""ג",Moses Shop,"Rabi Yehuda ha-Nasi St 1, Rishon LeZion, Israel",ChIJtW-X6si1AhUR7A-aL-Gn67M,"LLM דחה (0.98): שני מקומות שונים: A בטרמינל 3 בנתב״ג (שדה תעופה בתל אביב), B ברחוב רבי יהודה הנשיא בראשון לציון. למרות שם דומה (Moses), הם בעיר שונה וסביבה שונה לחלוטין. A הוא בעלייה (duty-free/terminal), B הוא חנות בעיר."
wrong_or_notfound,red-unique,6863,שווארמה איתן,"הבילויים 22, גדרה",אצל איתן,"Yig'al Alon St 4, Sderot, Israel",ChIJmSH8XVOBAhUR7bWnOXWK36w,"LLM דחה (0.95): Different cities (Gdeira vs Sderot), different streets (Habiluyim vs Yig'al Alon), different names (Shwarma Eitan vs At Eitan). Despite shared 'Eitan' element, these are separate locations."
wrong_or_notfound,red-unique,6889,B-FRESH - גבעת שמואל,"יוני נתניהו 31, גבעת שמואל",B-Fresh,"Yigal Allon, Ha-Aliya St, Bet Shemesh, Israel",ChIJ117nnUfFAhURiT3UR_-jcbY,"LLM דחה (0.95): שתי ערים שונות לחלוטין: גבעת שמואל vs בית שמש. אם כי שניהם B-Fresh, הם בחלוקות גיאוגרפיות מוחלקות ועם כתובות ברחובות שונים לחלוטין. מדובר בשני סניפים שונים או בעלות שונה."
sure_right,red-unique,6901,החצר בענבל – אוכל רחוב ירושלמי,"זאב זבוטינסקי 3, ירושלים",מסעדת 02,"Jabotinski St 3, Jerusalem, Israel",ChIJ_TBv-FjEAhURA_l5d2E-p9Q,"LLM אישר (0.95): זאב זבוטינסקי = Jabotinski St (same street, Hebrew/English); both at #3, Jerusalem; same physical location despite different business names (likely rebranding/operating under multiple names)"
wrong_or_notfound,red-unique,6949,פלמינגו- מבית בראון ביץ' האוס,"הירקון 64, תל אביב",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,6962,"Black הקניון הגדול - פ""ת","ז'בוטינסקי 72, פתח תקווה",Black,"Jabotinsky St 72, Petah Tikva, Israel",ChIJ_RuTHQM2HRURB8ZXS741is0,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,7076,ארוחת בוקר מלון סנרג'י,"גד מכנס 14, נתניה",,,,נבדקו 3 מועמדים — אין התאמה
wrong_or_notfound,red-unique,7128,Greenz קרית הממשלה,"דרך בגין 125, תל אביב",GREENZ בר בריאות אורגני,"Abba Hillel Silver Rd 16, Ramat Gan, 5250608, Israel",ChIJq1mdBeNLHRURI9ypXu-3KZ0,"LLM דחה (0.95): Different cities (Tel Aviv vs Ramat Gan), different addresses, different branches of same chain"
wrong_or_notfound,red-unique,7177,Greenz עתידים,"פארק עתידים 4 רמת החייל, תל אביב",GREENZ בר בריאות אורגני,"Abba Hillel Silver Rd 16, Ramat Gan, 5250608, Israel",ChIJq1mdBeNLHRURI9ypXu-3KZ0,"LLM דחה (0.95): Different addresses in different cities (Tel Aviv vs. Ramat Gan). A is in Park Atidum, Tel Aviv. B is on Abba Hillel Silver Rd, Ramat Gan. These are separate branches or different establishments despite similar branding (both 'Greenz' health/organic bars)."
wrong_or_notfound,red-unique,7188,פלאפל בריבוע מרום נווה,"חיים לנדאו 7, רמת גן",פלאפל אוחנה,"Uzi'el St 95, Ramat Gan, Israel",ChIJZ9TVarZLHRURsfAmHuUb1w4,LLM דחה (0.95): שמות עסקים שונים לחלוטין (פלאפל בריבוע מרום נווה vs פלאפל אוחנה). כתובות בשכונות שונות ברמת גן - חיים לנדאו לעומת רחוב עוזיאל. עסקים ייחודיים בשמות שונים לא יכולים להיות אותו מקום
still_maybe,red-unique,7250,B-FRESH - שפיר ראש העין,"יגאל אלון 22, ראש העין",Fresh the market,"Derech Menachem Begin, Rosh Haayin, Israel",ChIJl6s4ldkwHRURVB9xzeyYybY,"LLM לא הכריע: B-FRESH (שפיר) ראש העין matches 'Fresh the market' in Rosh Haayin, but addresses don't align: יגאל אלון 22 vs Derech Menachem Begin. Could be same business with outdated/incorrect address data, or different branches. Need verification."
wrong_or_notfound,red-unique,7251,B-FRESH - קריית שמונה,"הנשיא 4, קריית שמונה",,,,גוגל לא החזיר מועמדים
wrong_or_notfound,red-unique,7307,סחבק,"אבא אחימאיר 15, רמת אביב ג', תל אביב, Israel",סחבק,"Dizengoff St 43, Tel Aviv-Yafo, 64282, Israel",ChIJIYnOWoBLHRURC3P8nl0W57o,LLM דחה (0.95): שתי כתובות שונות לחלוטין בתל אביב - אבא אחימאיר ברמת אביב ג' מול דיזנגוף 43 במרכז העיר. סחבק הוא שם ייחודי אך יכול להיות למספר מקומות שונים של אותה מסעדה/עסק
wrong_or_notfound,red-unique,7314,דודו אוטמזגין,"אבן גבירול 71, קניון גן העיר, תל אביב, Israel",דודו אוטמזגין-תל אביב מתחם G צמרת,"Nissim Aloni St 10, Tel Aviv-Yafo, Israel",ChIJ7XXWxA1LHRURLat-J97DyBU,"LLM דחה (0.85): שני כתובות שונות בתל אביב - A בקניון גן העיר ברח' אבן גבירול, B בצמרת (רח' ניסים אלוני 10). למרות שם דומה, אלו שני סניפים שונים של אותה רשת"
still_maybe,red-unique,7319,בנדורה,"תוצרת הארץ 7, תל אביב, Israel",בנדורה,"Yitzhak Sadeh St 27, Tel Aviv-Yafo, Israel",ChIJXeJxIHdLHRUR8xlPEb8xZt0,"LLM לא הכריע: בנדורה (Bandora) is a unique restaurant name, suggesting likely same establishment. However, two different addresses in Tel Aviv (Totzeret HaAretz 7 vs Yitzhak Sadeh 27) create significant doubt. Could be: (1) same restaurant with address database inconsistency, (2) relocation, or (3) two different locations of same brand. Without verification, cannot confirm."
wrong_or_notfound,red-unique,78,פביאנו,"דיזנגוף 177, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,103,קפה עלית-אספרסו בר,"לוינסקי 108, תחנה מרכזית חדשה תל אביב, Israel",Elite Cafe Espresso Bar,"HaRakevet St, Tel Aviv-Yafo, Israel",ChIJuwZjr79LHRURfjyrmSwUye0,"LLM אישר (0.95): קפה עלית = Elite Cafe (direct Hebrew-English translation). אספרסו בר = Espresso Bar (transliteration). Both refer to same specialty coffee establishment. Address discrepancy (Levinski 108 vs HaRakevet St) resolved: Levinski 108 is located within/near תחנה מרכזית (Central Station), and HaRakevet (The Train) St is the station's main street address. Same physical location, different address formats (internal vs. official street address)."
wrong_or_notfound,red-unique,210,פליים,"אליעזר פרי 10, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,447,ליון,"שד' משה סנה 1, אשדוד, Israel",קפה ליון גן העיר אשדוד - Cafe Lyon,"Ha-Gdud ha-Ivri St, Ashdod, Israel",ChIJa29kKFSiAhUR5yNr7y937qI,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,1197,יומולדת לחינוכית: דמויות אייקוניות ומסעדות ותיקות,"אילת, Israel",The Last Refuge,"חוף אלמוג אילת, Eilat, 88000, Israel",ChIJDUk6bCVzABURjYG_Q4iFC7Q,"LLM דחה (0.95): A is an educational birthday event/exhibition about iconic characters and old restaurants (not a restaurant itself). B is 'The Last Refuge' - an actual restaurant at Coral Beach (חוף אלמוג), Eilat. Different entities: event vs. restaurant."
wrong_or_notfound,red-unique,1243,קריולו,"קק""ל 26, באר שבע, Israel",קריולו - מטבח איטלקי 🍝,"Kakal St 75, Be'er Sheva, Israel",ChIJX-YHpcpnAhURNkqZAX3F96E,"LLM דחה (0.95): Different addresses: קק""ל 26 vs Kakal St 75 (same street, different numbers). Same name suggests same chain, but different street numbers = different branches."
sure_right,red-unique,1253,פאב שדרות,"ככר הנשיא 4, שדרות, Israel",רסק,"שדרות כיכר הנשיא 9, כיכר הנשיא 4, Sderot, 80100, Israel",ChIJG-LPD1SBAhURY6mfEN-tbqQ,"LLM אישר (0.92): Different names (פאב שדרות vs רסק) but same address core: ככר הנשיא 4, שדרות. B's address shows both street number variants (9 and 4) suggesting data redundancy/correction. 'פאב' means pub/bar; 'רסק' appears to be establishment name. Same physical location, likely same venue with name change or dual naming."
wrong_or_notfound,red-unique,1258,פיצה פפלינו,"שדרות תל חי 63, אשדוד, Israel",,,,נבדקו 1 מועמדים — אין התאמה
