triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
right,2,שם זהה + אותו מספר בית (3) — רחוב בתעתיק שונה,4079,pending-triage-right,rule,My little kitchen,"אחוזת בית 3, תל אביב, Israel",32.0645105,34.7706062,ChIJ9e3e67RNHRUR71HtiY-D24Y,My Little Kitchen TLV,"Ahuzat Bayit St 3, Tel Aviv-Yafo, 6514302, Israel",32.0643917,34.770424999999996,1.000,22,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,03-627-6070,4.4,35,,yes,places/ChIJ9e3e67RNHRUR71HtiY-D24Y/photos/AaVGc3kRcrB2KZGVpFoFae3Spq8_TvcZ7Gi9k7iJZ0faqWZ69-Kc7-J44-ClEkZRbLI0kgPXppY-LzDeyudBnnkq0ZVkGBKf1aPiEYnYns4yoEYer5xM0qLq5DS5PwAQal4tfZB0uZgePvF3Z-5vJGK4nS24nPMxHYRnPC837ogGiRXq5SdDSrkj1ojjlvxH7KZ5RiBuntgzHcDSU5idNMdgRsaoFHdbYXE5j85rH47m_gUlIaxC62v6dL6NMzJtMIeusPZv8PnOpDyLYqmzMJiMxPPMYzEEdAVTN5J-MwkAJzPI__1G5XUQq0dALXGjPg7SFZnhl9PBHloi1zdbSb3HG5Rkcb5-GZlF66W6nA7RqGtt7CfEXD7dQsEB1EAAayI_voQrbIV_0tFH-ZOPJPgVsDTu1o2MUKNHl5Sh_NhJRFs7heTG,Sunny Simantov,,,,https://maps.google.com/?cid=9717505273499570671&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — אותו סניף (רחוב+בית),4084,pending-triage-right,llm-uncertain,בורגרים ראשון לציון מרכז ומזרח,"שמוטקין 10, ראשון לציון, Israel",31.9770559,34.8117764,ChIJFQY4rz-0AhURMjVAcm-jD6s,Burgerim,"Binyamin Shmotkin St 10, Rishon LeZion, Israel",31.9740553,34.8109465,0.238,343,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;fast_food_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,03-536-2828,4.1,349,Monday: 11:00 AM – 10:30 PM | Tuesday: 11:00 AM – 10:30 PM | Wednesday: 11:00 AM – 10:30 PM | Thursday: 11:00 AM – 11:30 PM | Friday: Closed | Saturday: 8:30 – 11:30 PM | Sunday: 11:00 AM – 10:30 PM,yes,places/ChIJFQY4rz-0AhURMjVAcm-jD6s/photos/AaVGc3lc8aU4OV1Cuht-mFHss5oP8AQPgoy9AgmH3EVzaR8SjzN-oJ6wi7VeTfT-rPaWhmdm4a9zh2zJ7rwQAbFOx9qPXu6MbizCBYddObjdUI7ykVzpQYSngPCfaqvP59PjGJMsNWKrRILUi65pVQWFrhPnZU3niPWyyQezwTK3hk97r6MMBPP9oaYEcQL26vECRdf8z5njv0QTs1HGTcSjEZ5mfMpgGS-V73QWQ--OsgSgRbRA8FDUMJtNdTs5j_Hw6gcViGB7sbix_ZiAASbNePNS8SeAO2VGf2o-WglXj7lsj4OCy_eOp64KiEkm8H67cWgjNqiKPpG1084y0G_sLmJxwdQxvZj3Jjvmop71n6f0_i31ikRm1qzx0W_UfuODs8ZsCJY4XNtyQdVxCRyG_lNzK0R94xv1EDtxOJvHUFHRrCo,בורגרים ראשל״צ מרכז/מזרח,yes,0.95,"Chain name 'Burgerim' matches Hebrew 'בורגרים'. Street (Shmotkin/Binyamin Shmotkin) and house number (10) match exactly. City (Rishon LeZion/ראשון לציון) matches. 343m distance likely due to coordinate precision issues, not a different location.",https://maps.google.com/?cid=12326250404189844786&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,4104,pending-triage-right,rule,פיצה פיפל,"מסילת ישרים 92, תל אביב, Israel",32.054049,34.777734,ChIJmcex72BLHRURcIDgn5UN6NI,People pizza,"Mesilat Yesharim St 92, Tel Aviv-Yafo, Israel",32.0540503,34.7778065,1.000,7,CLOSED_PERMANENTLY,food,pizza_restaurant,pizza_restaurant;pizza_delivery;meal_delivery;food_delivery;meal_takeaway;restaurant;food;point_of_interest;establishment,03-909-0337,4.6,342,,yes,places/ChIJmcex72BLHRURcIDgn5UN6NI/photos/AaVGc3mXDPZxtck7QZ6IaLWBHLFZEmO0SiJN6V8rCIPraGSY1zT-fvhn9VSVFkCsBHrKlIVfr7EGW71YTcZfHK_k14iujvVu8S1fY4rZMCUfi2TerwQJBtFVOaoKO9FZZkmcQPu7b2V94bq7VF6k2CDgmVmiC8mW0DpFqm1MjncvDBUOs0E9lY7xO9iq-Q0vJtv6jKSjrCgRdB9jZmR3TlrTlzsOi0Z6NghrMQTqAitbS6Gg75xN-Kzj8OPPcg73Y_JjR4EqM24cbEJd6-jnYOEg1mcLNAR5SLjICKqJ_mdZdaPs4yGUg2MnDiSJBR89FT7vTEv2B-BXz8h3diiuYoGMQtW2MyT-DLpUw-47paLMdyNOUjSWlm0lU2V-GZ4ste5IUmQwArfxC7W0flU516qm5XSVUWw_wxnH-FQU8O7hkFriqQ,People pizza,,,,https://maps.google.com/?cid=15197411878845317232&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,4116,pending-triage-right,rule,מפגש גולן,"קרן היסוד 1, חולון, Israel",32.0081402,34.7917993,ChIJVVymGb60AhURGtk_XFBFtIo,מפגש גולן,"Keren ha-Yesod St 1, Holon, 5848930, Israel",32.0081736,34.7917367,1.000,7,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,077-434-6717,4,2,,yes,places/ChIJVVymGb60AhURGtk_XFBFtIo/photos/AaVGc3kggubGxYzjBQC4o0-75_mznguWn6eChLANMZD8zjqeidUeVJjQrixeu8PsqlZ9hziZaXdJ36_Kdu1jwcV9JzEXW2rzIZzoTz8EbVvogLgvKvzzfGGFKGbBH7B-pUPEntAwqH2dBed8sHMJWQDVSKZfX2TSiG-kjwYLTLq2X0CT5GVuFSplWKKfzMBjy3NuOJUKccIxYG9fD5Zx-bCDAfkL0t1O1fkBEEmONfs26ODGsdJvaV2PuzoP-LvNoqLWLeic5mBiQKM9in0OHsvC27p5LWMC_o6mZbrfSEmiQdmNF0hvzdHPOOgPf0eOxsW2S8AJIGw0bggrjs7p2uYwGKgqLoyduroD-5eH3fxrs3LFpP1_fxx-txOu790a4YcCPuUwInspeDOnsQ6_MluMwxJmRELB8x9E1eb5Mz78xZVnolo,lev pickles,,,,https://maps.google.com/?cid=9994689684489361690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,4117,pending-triage-right,rule,פיצה כמעט חינם,"הרב שלום שבזי 58, ראש העין, Israel",32.084597,34.9702157,ChIJxxtJ7tM2HRURdWSl451rSpI,פיצה כמעט חינם,"Ha-Rav Shalom Shabazi St 58, Rosh Haayin, Israel",32.0933377,34.9459383,1.000,2485,CLOSED_PERMANENTLY,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,03-901-4440,4,158,,yes,places/ChIJxxtJ7tM2HRURdWSl451rSpI/photos/AaVGc3nU9q_x0w3PD58k_eCh2yl60khJ5UqK_e-75tmUlsOxTH8JFvmZCPKiooMLzZavGTtTmO7s8L65nJUGAUoTcQkrzTZv5_j-IajTuyXWzsInaCrJ8GoWC2rZRyNmjuFbkeWmQF5sCbhIKGyeDn2zVo8P3Ssf1QVTDFbBFZhKo6KyhxDTHuqgGEoFRXPDdC-JDtyoPk8bHUawvevW9fBE2X2qeoH_-YLXcPJ_2dn0ghwYTVRl0Nu7feBDMbmZfiJ9yWQ1z9MmKrEy-VbzXuRJ_ieBrOcF5_9f_p3T2Z8Lkwj7TnBo2WRw-cQ73L8U01CUEaHtHKaXsTtWYOc47wEm6-RlzgVY-CDXYcyoh3laORJqWE1WJDT_qS7BpOhyySo5gB_eC2kK_T8QS7XMD36v85XXak-B7B45jdoiLlnwsVJrWx2l,Netanel Tzvi,,,,https://maps.google.com/?cid=10541356203687371893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,4119,pending-triage-right,llm,ברילוצ'ה טוסט נקניק,"הרא""ה 186, רמת גן, Israel",32.0701854,34.824529,ChIJQ9UriU5KHRURliVOjgtz5cA,Bariloche- מסעדה דרום אמריקאית,"Haroe St 186, Ramat Gan, Israel",32.0702462,34.8245851,0.333,9,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,077-980-0301,3.9,197,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: Closed | Saturday: 9:00 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJQ9UriU5KHRURliVOjgtz5cA/photos/AaVGc3nnPLDNA1ZXsBQ8aHu6i7rOeYw-AzbepON2zA511XdZvbXyvPw6dmeV14bW87HRy46co2eD40GCUaRsszRBGzJpzprXW4cYft_TAVMKAIofzEb-81tX5cHSdD6m-AvRIPp4Mcdv2mkdCJiwb6HfR-9R2VPpUg2b2eif51_4b47OdjylOpkXdR7EbuyEzuECqE4Z55u3NJKAAmJSUtoFnMLZR0IkNlRhOEtfYzaWprM1aV-IGFDqjVLza9611CF1kD09jJwNzwMVlG01ZozPgpBFv3xRTrsM8BuTR0LWOr3WcFkcxg61cloeheGd5aNFo-BP6DazH_hWSWmwJjqR1w6VJTGuaHSWQ_xVzGPpJtaL_1P36M0oirkylqhnd4-nxMWVt10rUHsnk-yWYdQZMD0wvQBOINLSRk-IPPg-Mir-ww,רפאל רדאי,yes,0.95,"Identical street address (Haroe St 186, Ramat Gan) with 9m distance. 'ברילוצ'ה' is transliteration of 'Bariloche'. Both are South American-themed food businesses. Minor name variation (Toast Sandwich vs Restaurant descriptor) is consistent with same establishment with different naming conventions.",https://maps.google.com/?cid=13899642318418224534&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJQ9UriU5KHR (winner #7085 ""Bariloche רמת גן"")"
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,4130,pending-triage-right,address-first,ארמון ירושלים,"דוד רזיאל 18, רמלה, Israel",31.9208129,34.8617805,ChIJdQqoLvXJAhURV_j7yFv9mWc,מסעדת ארמון ירושלים,"Sderot David Razi'el 18, Ramla, 72000, Israel",31.9237412,34.862506599999996,1.000,333,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-921-3689,4.2,271,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: 7:00 – 10:30 PM | Sunday: 12:00 – 11:00 PM,yes,places/ChIJdQqoLvXJAhURV_j7yFv9mWc/photos/AaVGc3l3Y7AwAZKIeqDAJHrtltuoUSSIxOOYHq_uQaZUu-DxRwMJWq92arkMDVuYDGxuzXIBIMzNfjZbCDEZ9vszueNHw0XHnH2OBjg-2X8G-Eiq3XqJbtt6Jilx-BFtk43zk6DUrEq8w0F8jn_b5Iejdw_t--DV7_tqESDn2Hnqzptg5v1s5fMzeuEsK3cqhOiVnEBU_CCXQgXf1X8spJ15g4gx8pJ8ARZQYiZXc_iNnfPPNbcsivq9GucZocq8Oa3VVgkUeo8sf7k0glGWdGb1yJUO1K7AMLO-P6NYsTlZUrb-hbAjgCx7Jhnn0TuWZp2u76He5KagAfPBUKMeg8rts6V05yu8uL4YynFOnQ_9EoaJ13vMHi0b4VqMzcRuiKdAoKNnZmlFL1ubbrdbm51cyOrEgtFupqJkxxpwUmnt78lCFYW6,מסעדת ארמון ירושלים,,,,https://maps.google.com/?cid=7465276427999115351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJdQqoLvXJAh (winner #3582 ""ירושלים"")"
right,2,שם זהה + אותו מספר בית (161) — רחוב בתעתיק שונה,4133,pending-triage-right,rule,ג'אפן ג'אפן,"שד' עמק איילון 161, מרכז מסחרי שהם, שוהם, Israel",32.003068,34.94489,ChIJ-Y5POZw0HRUR7CiXZK_ngHg,ג'אפן ג'אפן - סושי בשוהם,"Sderot Emek Ayalon 161, Shoham, 6083646, Israel",32.0054845,34.9467177,1.000,319,CLOSED_PERMANENTLY,food,sushi_restaurant,sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,03-691-5559,3.7,54,,yes,places/ChIJ-Y5POZw0HRUR7CiXZK_ngHg/photos/AaVGc3ne6KKL3P1gTLkEjJkcGHdbhsrFuF2i23n4muOC1n4MyC0Zh5E-rkWbacNiO_yJJM2yaSuYGsZDPxsEv8xiaqkT4Pnn4FDLMv52S-Me0QQJNI04YYuusWUKJr1OFBDn9NfP9YKUBmRSq_zVPpuQAWRBcJM1pvf95IqmPao1pDBr3TM9qtPpbWVwx8XSvC0GFV0RDWGa97TjoZt22CTVgUqsHgXo6_XecLzVskCpma8ne326oArAwUB4H-CgvFN_l7skp2HL5BCs2bz9y-5AE1aYQvrKujbkXjMFZCHTIYnsX8S72jnU-vLoeJ2Y7QMZQJ7bi62-sAG7_z6Y1lryPCGsMBMCTv48eQdemuKmOd-zmrTYXrV8oTX5Ctt_Y5E6tM32dlSHNesh7Rjhr3LeMIKLkN1hrV63CwrFszLPJ5K1nA,שוהם הוד,,,,https://maps.google.com/?cid=8683194822063237356&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,4137,pending-triage-right,rule,האיש והשניצל,"דרך שלמה 174, תל אביב, Israel",32.053621,34.781727,ChIJA4-nxJpLHRURYeqnqpmdjsc,האיש והשניצל,"Shalma Rd 174, Tel Aviv-Yafo, Israel",32.053569599999996,34.7817159,1.000,6,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,053-950-4480,4.9,9,,yes,places/ChIJA4-nxJpLHRURYeqnqpmdjsc/photos/AaVGc3m1ydbnnxgWLbje_0CiuCaEPVTpnGk01g70B3vfLU9Jx0ArOZdvPIa3e-uhryJmRYPrzHk62ZdhKUNQeJ8zR7NogvPwioFgtY9xkWUWCDafEjlTZGnJn3rHMGT2tHb0ObqXmCp2R98xY19ecnf1t0Yhuw6h-Ty9rzyjChUSKXI0upy5CbxoAIwdDz3HSBUDOBD6bTItila5svJssaEjQzAxUs14HJLU9VElCCoY8UxE8QVDRiU63E4UJ_7YvQv5J3atxQbXbT83_55DSLWEX-W3PCBIAjfIUylUfh_xu9XZlYIvKjHee-wEzh1kVtCNbz3l9-30sYxr-f217qnq1lnOr_Ems1_8dMWKhpCC83L1BjV2-KOjGChxvY4wUCQw-zakwASynng8cIAuFZ0izbBrM8_Oe_gB-b5z1TLD2G7sbSKJ,Omer Zerahia,,,,https://maps.google.com/?cid=14379603943559260769&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,4170,pending-triage-right,rule,Cofizz,"רמב""ם 26, תל אביב, Israel",32.067437,34.770905,ChIJpa6PsYNMHRURmcEbZRaJ5bM,cofizz,"Rambam St 26, Tel Aviv-Yafo, Israel",32.0675196,34.7708444,1.000,11,CLOSED_PERMANENTLY,food,coffee_shop,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,,4.1,109,,yes,places/ChIJpa6PsYNMHRURmcEbZRaJ5bM/photos/AaVGc3nn7Adgz-S4ah8t6M3Xp_QInr6XL-cgLxPFu8b1Ipu17deb3oMe9I_t8I4VRHyvFc7uiV4Rj3D3cuXXUgT27JFIVUMC5xAoGpCSKgGdvluLPO2DZU1NMafIRZq-oCHWepEiCTgYgB6XaFTCTnaKz4x2a5uouFMeuAToZu0dn3ZBpvcSKW_jnfsm-9lEtQ-VmHUm8poz7cZcB9ZTsTuUr-OKe39EVW_TY9xIw3osNpGyri49Qb-nK4QfqA6RPTCTZjiVFqj9qg_0a0VRVRosq7j8-Tz34bT36dA6QyzU1Qt47PuR_c3eejrMtrVZLHP2uTCdpokjZpdnAXNsl6yEz7Oh0AlHlDho3NOS2ulljW7ACpLwBsixVOmd3FQTtD42Ob6hD0pJY2n1vT8VdHp5FBlm_k778bBdcgoLFHKMklXFywgG,Moti Ostrovski,,,,https://maps.google.com/?cid=12962917831734444441&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (96) — רחוב בתעתיק שונה,4175,pending-triage-right,rule,אגדתא,"יגאל אלון 96, תל אביב, Israel",32.0696154,34.7937823,ChIJYVknWgNLHRURPk7uk5wx4-o,Agadata,"Yigal Alon St 96, Tel Aviv-Yafo, Israel",32.069400699999996,34.794696800000004,1.000,89,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,03-561-4545,3.5,132,,yes,places/ChIJYVknWgNLHRURPk7uk5wx4-o/photos/AaVGc3nUunNszwbLqSHBq7vAUq07Dh-GO9jDyGJjo4WQlVB_4Rx95MAzLZ8WKBsckvFe7LxIvwpen_W58r1GmgsA2WuSJCUKH8mN6Qa1T_2URHgAd4Q-7CBaTJk0bomqMqreyTg9YaOcKa9AfhQPBOjXbYoASbGh85peU3Isfz6U5fGj5pd_zlas3IFWz84AZVCwDc4PFY7nRvvBdQAvRs5-NYJswe1VcE15B4hT2imvnEJZvqQv48ZC-QGKzmSxxuk02OXsW2pBzTebW3-bgTBFC2_I-VMvD_7qA9tmULElQ9fVspTB1ADC2yVM70100bU0RV725qAiGQDgdMWijAj8-zCaL7x89rk2NDvQJ-riuVzvqrzMeNaFWHJcBUDa8XYj2FFpGrm6R8qnRGl3wZCaxMtLMlDc-AzLYRTSXN80h3hbbC5C,Ilan-Tal,,,,https://maps.google.com/?cid=16925426373154983486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (60) — רחוב בתעתיק שונה,4177,pending-triage-right,rule,ממבו mambo,"סוקולוב 60, חולון, Israel",32.0225233,34.7802639,ChIJ_bVb3Ke0AhURhanFXauc9ok,Mambo,"Sokolov St 60, Holon, Israel",32.022655,34.775633400000004,1.000,437,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,03-505-1888,4.1,442,,yes,places/ChIJ_bVb3Ke0AhURhanFXauc9ok/photos/AaVGc3msv1TwINlE0_pQNH0zT7vKpRkPNyY3JQY_2KZUUAO89xRmimdjw_0LUtCUzAMxnHw4ejgwJMyc1SLXsPIUOhYjxBFQ_K8aCK8Xywhl1H-Kjwb46eKrs5li1KsftloXJUYCKP5gHbOTOGRfZFkfzDRn5YvwAtwyW3DeRusxJFavzcWgdLio4ihcTjV8k-81ly_sac3hi6VF5JBT6kwaYAFoveXlvvPXzAN1CLz6vwJi26uRE2-udCqlNvOA9MQ_z69Cb3GCQ1M4ny7NjPk1bSjSvriLHawepD_Z6IBNVyhKdOPdEd0m-d_IoNHEOy5iYSjeDJ43aAYzIaF0Bscugfmiay-A5yFOeypTm9bxYwk2QxtohKrdWeg7GTfQ6Px95KOsGMVYxGBpMs69a0OhtcmxRVB4sYb4UtLBAkDmlQfCIEM,Shlomi,,,,https://maps.google.com/?cid=9941305487293524357&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,4191,pending-triage-right,llm-uncertain,עלינא בפיתה,"ראשון לציון, Israel",31.9635712,34.8101149,ChIJQTYfy6a1AhURF4Oft_zO5vs,עלינא ראשון לציון,"Rothschild St 104, Rishon LeZion, Israel",31.964676200000003,34.7932345,0.500,1597,OPERATIONAL,food,gastropub,gastropub;bar_and_grill;bar;restaurant;food;point_of_interest;establishment,03-622-8055,4.1,508,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 2:00 AM | Friday: Closed | Saturday: 7:00 PM – 1:00 AM | Sunday: 12:00 PM – 12:00 AM,yes,places/ChIJQTYfy6a1AhURF4Oft_zO5vs/photos/AaVGc3mLWuwF8yY9ccaV8Xi_lnvsG7rAeJ85O2XCP9F75I-REoyHFnfNqW1VRpOVQSj_r74BKfIA6wV10XGdYYNL03IUkFJpxea_3Jp66YBMFjZwCOH1D9w_dzRgJ_b3xd7bDknqAr9xbcd-9x40A3PxKT4FzJc5IigSMdJJuHR6ShET-dxWvHzGqup_Hrkf6fa-VKV1xy-4iNLGGs-TegVHmRjCgKwKwoXYUx2naw90fXVrQOi94iJKUrpVa3kKqPlUHQlSMfdG7IlYY76U9p4p2EjHzVTV4xF47vaee0QmapYGYvEjg94TNdyk3gE7hNgKAqhhqDMfgf_rct1W6FG3KEe3WkHFbageiTjIRExnENlBIDfqHZ40AhBQwfBX7DSi_HyVLCtpI1cJXgdqpG51-IyWHoTYBoTxke0n6mcrm_Wp_LbjWAzOLVJJ2_40X76A,עלינא ראשון לציון,yes,0.85,Unique name 'עלינא' (Alina) matches between listings. A has city-only address but strong unique name; B has specific street address in same city (Rishon LeZion). Distance of 1597m is notable but acceptable given our coordinate/address data quality issues. Both are food businesses. Name match is clear and distinctive.,https://maps.google.com/?cid=18151422932971127575&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,4194,pending-triage-right,llm-uncertain,פיצה הקוסם האיטלקי,"הרצל 48, בת ים, Israel",32.0190884,34.745049,ChIJY39rDj2zAhURYNPD6ezHntE,פיצה הקוסם האיטלקי פיצריה בבת ים,"Derech Ben Gurion 79, Bat Yam, Israel",32.019793,34.739297,1.000,548,OPERATIONAL,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,03-648-5555,4.9,945,Monday: 12:30 PM – 2:00 AM | Tuesday: 12:30 PM – 2:00 AM | Wednesday: 12:30 PM – 2:00 AM | Thursday: 12:30 PM – 2:00 AM | Friday: Closed | Saturday: 8:25 PM – 2:00 AM | Sunday: 12:30 PM – 2:00 AM,yes,places/ChIJY39rDj2zAhURYNPD6ezHntE/photos/AaVGc3lVgidvhPW1xRM1bLdX-3nTsY89JVJi-hMYi746FS2rcNHup_pNrJWm1UQ_9EuwNJ-KiIybhIoCwidih6wP6HB588ZGyyKTWgDVbFX-7jvujr990Yw7CKEjmcG9kCG8jAydmZSg8mCtifjFckKAdGZtDNw4STWql6F13XAU4Z5CWyBcIiJrjYrDFqf3Us7n_1vd_ADbCWhnTYy2JF72LYIQT6wDDvqDqvorN51zwf8ZMRPeGO4dTIK0O57Z39W5Zy6pPCCWrVIxccRXlmUnFPp4kQdKIsmz64B3XY83yWLReGc012ci6iTiTa-XJPzTCDe55FBy8Xzdwtaeib_dn45v3FeD_TFPy4iLE2GJZtAOJZhuCOOoprs8BTXcrIUYYL9CbK6CpHijsUm-0bxVd8YRJFpIKV-eYgZlE2tM1y7RS-AZ,ROY REMEZ,uncertain,0.35,"Unique name matches perfectly (Hebrew name identical), same city (Bat Yam), and same business type (pizzeria). However, the street addresses differ significantly (Herzel St. vs. Ben Gurion Rd.) with 548m distance between them. This could indicate relocation, data error in our Hebrew DB, or a second location. The name match is strong but address discrepancy is substantial.",https://maps.google.com/?cid=15104730020595356512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,4195,pending-triage-right,rule,הפלנצ'ה,"היצירה 19, מתחם הבורסה, רמת גן, Israel",32.0860183,34.8020093,ChIJExbdNsdLHRUREe5K4lbubRM,הפלנצ'ה,"Ha-Yetsira St 19, Ramat Gan, Israel",32.0860407,34.8020607,1.000,5,CLOSED_PERMANENTLY,food,meal_takeaway,meal_takeaway;restaurant;point_of_interest;food;establishment,,4,6,,yes,places/ChIJExbdNsdLHRUREe5K4lbubRM/photos/AaVGc3l1yfp5XFWjtLWk52zZsWL-xikfl9tq2Pl_Sd9aJ2ILGX_2_3PdVpbMjdQiG8rtuGlSpvMPzfGOV648XSPSJIK7ejLCoN2AHODGXajUBn3Te-EcZX40mn4NLnKbtMS9ECZ6NsBG7dUtfxORRQchuEhrGOP0UHCLjPPcyoLZf95W3TOP_gB2_gb6bM2emdQvoR9O17oGtPphmGbQI36MOn94rNUnsXfw496BPvxkMPNR3qO0xg4Izo8eQC9f_4eyMkMqU52ZEtqrHKOZG9m3gwsV3vnCxXJwYuueOSiguSEau0IOGCh63YR-19x3f4Xr-9QuB68gPqA7zDE1eRH-HWJ9oK2wFZZOb7JGtrx90pqtGhkN0uqg_MDSl-UZsqAvZ2gAdT_zJRGhEM4SJQet-y-0BfB6dftZ7Ew1HZja6k4,Or Manor (LEOkonami),,,,https://maps.google.com/?cid=1400037116113251857&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — אותו סניף (רחוב+בית),4197,pending-triage-right,rule,שיפודי התקוה,"הפלד 7, חולון, Israel",32.0230055,34.7988595,ChIJGzJTtcG1AhURrobzP0_rnq4,שיפודי התקווה - מתחם מבנה חולון,"HaPeled St 7, Holon, Israel",32.0235303,34.797649799999995,0.500,128,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,,4.2,192,,yes,places/ChIJGzJTtcG1AhURrobzP0_rnq4/photos/AaVGc3mgLVPhrPx248O-BlkK2MY4IHrTYxKEn8VzehF6UDenTS3OMNoKXjvEy2ugZOUcsMAOScQwGa0cAZwTuNHUIQ1XLlWaduMqFVmcY_IbIBYl62d1frq5_AbdDYpOIuF9IbfuEtwWeNT3BZTfPm9dteVx1rMPY7llWAEjNWBni2iIlh5lGVyYBA2j3DUl4ystL4hZKW7unLTC64e0HR_rHw430uHgdSlHlGRRTu9L8xUZzrSphIdBD_jH7qQvjOnqMhXROHoaoUXbsR4JMxpFwfKbQhTPj_ys7rvT-b9eIgLXGyyPg4tCHrzsdKE1EpcB-fuLcH8ct0ypH_PTitMFIg_Zllw5Z5caR_uGyRFCqIURV-XcWbZpX1YWidoTgHec12qv04mfGe3IInF4Mlgf4j90jqDOtwhX0n_uSgf5Rzaucw,ירין ציון,,,,https://maps.google.com/?cid=12582753134527612590&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
